MME_ID,Timestamp,Vendor,MM_AttachedUEs,MM_AttachAtt,MM_AttachSucc,CPU_Load,Paging_Attempts,MM_TAU_Att,MM_TAU_Succ,S6a_AuthInfoReq,S6a_AuthInfoSucc
MME_Lisboa_01,2025-09-12 15:45:00,Nokia,2982,323,299,46.50510084963547,122,151,144,361,320
MME_Lisboa_01,2025-09-12 16:00:00,Nokia,3161,303,287,43.75030531120466,145,149,152,331,300
MME_Lisboa_01,2025-09-12 16:15:00,Nokia,3382,348,323,53.94177719827154,169,169,154,378,322
MME_Lisboa_01,2025-09-12 16:30:00,Nokia,3115,319,313,49.453047730121455,139,146,148,344,340
MME_Lisboa_01,2025-09-12 16:45:00,Nokia,2839,283,271,48.9603408210299,130,144,140,302,287
MME_Lisboa_01,2025-09-12 17:00:00,Nokia,2839,298,291,51.30965102528533,108,150,136,334,315
MME_Lisboa_01,2025-09-12 17:15:00,Nokia,2945,279,269,51.021987756720485,96,138,138,302,289
MME_Lisboa_01,2025-09-12 17:30:00,Nokia,2745,288,263,44.62779368491218,112,119,133,306,264
MME_Lisboa_01,2025-09-12 17:45:00,Nokia,2904,297,281,53.17658736233919,127,159,129,329,305
MME_Lisboa_01,2025-09-12 18:00:00,Nokia,3784,411,389,52.29787165486252,174,180,173,439,411
MME_Lisboa_01,2025-09-12 18:15:00,Nokia,2851,302,279,48.500862850643124,117,147,132,308,288
MME_Lisboa_01,2025-09-12 18:30:00,Nokia,4482,439,434,72.03959267970255,173,232,219,481,441
MME_Lisboa_01,2025-09-12 18:45:00,Nokia,3716,348,330,54.97838207277253,195,169,159,383,360
MME_Lisboa_01,2025-09-12 19:00:00,Nokia,4032,414,400,59.87300645531399,188,214,189,455,428
MME_Lisboa_01,2025-09-12 19:15:00,Nokia,4218,410,384,53.1318036625748,200,233,214,452,409
MME_Lisboa_01,2025-09-12 19:30:00,Nokia,3668,368,348,64.74335708882303,206,199,181,412,362
MME_Lisboa_01,2025-09-12 19:45:00,Nokia,3747,398,376,58.011194560503704,147,202,177,441,388
MME_Lisboa_01,2025-09-12 20:00:00,Nokia,5098,497,482,67.28165441922918,196,274,245,543,510
MME_Lisboa_01,2025-09-12 20:15:00,Nokia,3843,406,387,54.52779698685242,165,197,174,447,401
MME_Lisboa_01,2025-09-12 20:30:00,Nokia,3671,360,333,49.69049076510444,118,200,174,402,344
MME_Lisboa_01,2025-09-12 20:45:00,Nokia,4216,397,390,73.54871066951193,207,200,211,440,405
MME_Lisboa_01,2025-09-12 21:00:00,Nokia,3870,426,392,59.10137865755732,166,189,199,460,399
MME_Lisboa_01,2025-09-12 21:15:00,Nokia,4361,446,418,67.63554541036835,204,214,212,481,445
MME_Lisboa_01,2025-09-12 21:30:00,Nokia,3664,385,369,63.580409931527214,170,192,178,411,390
MME_Lisboa_01,2025-09-12 21:45:00,Nokia,3718,361,349,65.94811880855394,150,188,192,402,366
MME_Lisboa_01,2025-09-12 22:00:00,Nokia,2351,275,255,41.45620127173143,126,113,121,286,269
MME_Lisboa_01,2025-09-12 22:15:00,Nokia,1914,193,185,36.53378370026114,63,113,91,198,208
MME_Lisboa_01,2025-09-12 22:30:00,Nokia,1973,207,196,40.93779274792418,65,97,91,228,202
MME_Lisboa_01,2025-09-12 22:45:00,Nokia,2272,242,225,30.653416772287443,102,104,99,260,238
MME_Lisboa_01,2025-09-12 23:00:00,Nokia,2331,244,231,35.17883657543253,103,102,97,288,238
MME_Lisboa_01,2025-09-12 23:15:00,Nokia,1641,184,177,31.98554044369195,27,96,72,203,195
MME_Lisboa_01,2025-09-12 23:30:00,Nokia,1882,211,195,40.68052454878322,81,75,76,231,194
MME_Lisboa_01,2025-09-12 23:45:00,Nokia,1903,190,179,39.471726229524705,76,81,80,196,190
MME_Lisboa_01,2025-09-13 00:00:00,Nokia,1948,182,178,35.36275483743495,70,88,92,195,185
MME_Lisboa_01,2025-09-13 00:15:00,Nokia,1416,146,141,27.84429574523061,46,85,65,155,157
MME_Lisboa_01,2025-09-13 00:30:00,Nokia,1288,124,114,32.52707848324975,106,70,57,124,114
MME_Lisboa_01,2025-09-13 00:45:00,Nokia,1877,193,184,40.66236708696708,66,110,103,224,202
MME_Lisboa_01,2025-09-13 01:00:00,Nokia,2275,232,217,30.526256661066352,127,110,116,250,227
MME_Lisboa_01,2025-09-13 01:15:00,Nokia,1564,166,157,33.9416565512141,66,88,86,176,172
MME_Lisboa_01,2025-09-13 01:30:00,Nokia,1637,166,161,36.7081201644876,86,73,75,177,171
MME_Lisboa_01,2025-09-13 01:45:00,Nokia,1463,184,170,28.263327510451454,97,85,55,197,183
MME_Lisboa_01,2025-09-13 02:00:00,Nokia,1763,187,176,35.59677038291823,77,94,80,213,189
MME_Lisboa_01,2025-09-13 02:15:00,Nokia,1935,188,176,32.85077690929145,85,112,98,204,189
MME_Lisboa_01,2025-09-13 02:30:00,Nokia,1825,196,188,39.78625115456138,71,78,95,211,193
MME_Lisboa_01,2025-09-13 02:45:00,Nokia,1942,167,157,40.45784971232451,56,87,100,183,172
MME_Lisboa_01,2025-09-13 03:00:00,Nokia,1345,112,103,31.121127098523083,73,72,61,135,113
MME_Lisboa_01,2025-09-13 03:15:00,Nokia,1804,170,162,44.3300867131965,75,77,81,179,171
MME_Lisboa_01,2025-09-13 03:30:00,Nokia,1691,134,127,38.02379028589172,84,80,91,171,129
MME_Lisboa_01,2025-09-13 03:45:00,Nokia,1559,113,102,37.554190597764276,71,91,64,115,110
MME_Lisboa_01,2025-09-13 04:00:00,Nokia,1527,145,134,30.438721497946773,113,64,77,163,140
MME_Lisboa_01,2025-09-13 04:15:00,Nokia,1877,186,174,39.97137986435882,109,83,82,205,187
MME_Lisboa_01,2025-09-13 04:30:00,Nokia,1639,202,193,30.055849111390543,71,85,88,209,213
MME_Lisboa_01,2025-09-13 04:45:00,Nokia,1594,199,183,38.49129077805754,54,102,79,215,186
MME_Lisboa_01,2025-09-13 05:00:00,Nokia,1208,125,119,45.715164292717404,49,84,62,133,127
MME_Lisboa_01,2025-09-13 05:15:00,Nokia,1846,139,130,34.97492370736569,59,83,95,154,135
MME_Lisboa_01,2025-09-13 05:30:00,Nokia,1879,220,200,31.791303994980183,97,91,85,243,213
MME_Lisboa_01,2025-09-13 05:45:00,Nokia,1912,191,175,39.60265166537042,106,92,84,211,179
MME_Lisboa_01,2025-09-13 06:00:00,Nokia,2571,274,267,59.036345115945615,117,143,116,310,283
MME_Lisboa_01,2025-09-13 06:15:00,Nokia,2797,304,288,47.64952703005797,126,140,127,332,300
MME_Lisboa_01,2025-09-13 06:30:00,Nokia,2438,231,216,38.507657176166404,88,108,118,271,229
MME_Lisboa_01,2025-09-13 06:45:00,Nokia,3396,341,316,55.139901275962295,141,153,166,366,335
MME_Lisboa_01,2025-09-13 07:00:00,Nokia,2293,198,194,49.29723089184695,138,117,111,207,208
MME_Lisboa_01,2025-09-13 07:15:00,Nokia,2559,228,212,47.89167141107117,87,124,117,236,217
MME_Lisboa_01,2025-09-13 07:30:00,Nokia,2633,260,246,41.48417706188698,130,140,134,271,256
MME_Lisboa_01,2025-09-13 07:45:00,Nokia,2574,243,232,50.7522997194083,116,137,125,261,244
MME_Lisboa_01,2025-09-13 08:00:00,Nokia,3115,321,305,52.153768197459364,133,165,170,379,318
MME_Lisboa_01,2025-09-13 08:15:00,Nokia,3137,322,318,53.12778624797703,143,149,167,372,328
MME_Lisboa_01,2025-09-13 08:30:00,Nokia,3537,363,341,59.62172056467439,133,186,171,405,368
MME_Lisboa_01,2025-09-13 08:45:00,Nokia,3615,374,361,57.28005659366233,160,170,170,392,377
MME_Lisboa_01,2025-09-13 09:00:00,Nokia,3244,310,300,58.60226611179519,154,179,161,346,311
MME_Lisboa_01,2025-09-13 09:15:00,Nokia,3652,343,321,55.2653841426593,145,189,179,352,347
MME_Lisboa_01,2025-09-13 09:30:00,Nokia,3536,345,329,58.38209789708773,149,169,172,385,349
MME_Lisboa_01,2025-09-13 09:45:00,Nokia,3409,362,342,42.68164467919176,135,176,168,400,368
MME_Lisboa_01,2025-09-13 10:00:00,Nokia,2685,281,261,54.143176623985504,112,136,122,322,265
MME_Lisboa_01,2025-09-13 10:15:00,Nokia,2491,254,251,51.207820215947365,134,128,125,273,272
MME_Lisboa_01,2025-09-13 10:30:00,Nokia,2272,226,213,47.31559924679899,149,102,113,259,229
MME_Lisboa_01,2025-09-13 10:45:00,Nokia,2988,303,287,55.813356159357916,160,165,130,344,302
MME_Lisboa_01,2025-09-13 11:00:00,Nokia,2426,243,232,45.94215611970141,134,113,109,283,242
MME_Lisboa_01,2025-09-13 11:15:00,Nokia,2894,296,285,53.43917803461856,174,150,127,323,303
MME_Lisboa_01,2025-09-13 11:30:00,Nokia,2362,266,262,43.80125073100789,95,132,108,284,282
MME_Lisboa_01,2025-09-13 11:45:00,Nokia,2404,191,176,46.554332709171405,105,111,110,213,188
MME_Lisboa_01,2025-09-13 12:00:00,Nokia,3362,330,313,54.397524536767165,170,147,160,390,329
MME_Lisboa_01,2025-09-13 12:15:00,Nokia,3697,362,352,54.21571021199702,147,173,176,398,386
MME_Lisboa_01,2025-09-13 12:30:00,Nokia,4239,401,379,62.95195148267473,201,214,207,438,389
MME_Lisboa_01,2025-09-13 12:45:00,Nokia,3762,351,317,58.26132513663607,168,188,176,379,321
MME_Lisboa_01,2025-09-13 13:00:00,Nokia,3688,341,323,56.177350850976644,150,180,179,370,333
MME_Lisboa_01,2025-09-13 13:15:00,Nokia,3144,348,336,53.542550097224776,114,175,138,393,349
MME_Lisboa_01,2025-09-13 13:30:00,Nokia,2664,255,244,50.19639892880461,151,133,131,290,263
MME_Lisboa_01,2025-09-13 13:45:00,Nokia,2119,253,241,43.17604390676268,83,100,105,276,244
MME_Lisboa_01,2025-09-13 14:00:00,Nokia,2429,287,274,52.95962765964761,133,118,126,312,290
MME_Lisboa_01,2025-09-13 14:15:00,Nokia,2820,273,250,42.465645175666396,131,145,131,313,255
MME_Lisboa_01,2025-09-13 14:30:00,Nokia,2236,230,218,39.92779091904551,124,121,100,252,216
MME_Lisboa_01,2025-09-13 14:45:00,Nokia,2586,272,259,46.832774620932156,113,132,119,300,280
MME_Lisboa_01,2025-09-13 15:00:00,Nokia,2700,272,252,52.360065178601786,113,156,125,305,256
MME_Lisboa_01,2025-09-13 15:15:00,Nokia,2462,219,214,53.62030220928097,109,107,117,238,237
MME_Lisboa_01,2025-09-13 15:30:00,Nokia,2489,268,251,61.277601658355806,106,118,119,275,247
MME_Lisboa_01,2025-09-13 15:45:00,Nokia,2404,241,225,52.21147781162738,88,111,122,281,234
MME_Lisboa_01,2025-09-13 16:00:00,Nokia,2722,293,272,52.23951686970189,96,135,137,327,289
MME_Lisboa_01,2025-09-13 16:15:00,Nokia,2419,249,246,53.70556632587138,111,144,111,284,259
MME_Lisboa_01,2025-09-13 16:30:00,Nokia,2537,247,238,41.43938007671383,111,113,123,268,244
MME_Lisboa_01,2025-09-13 16:45:00,Nokia,3410,311,285,41.825017734650615,128,173,170,333,311
MME_Lisboa_01,2025-09-13 17:00:00,Nokia,2444,232,218,35.13239943803654,127,104,126,262,222
MME_Lisboa_01,2025-09-13 17:15:00,Nokia,2004,168,155,46.97480964566826,110,115,92,180,156
MME_Lisboa_01,2025-09-13 17:30:00,Nokia,2801,289,273,46.9075159872311,110,135,130,330,293
MME_Lisboa_01,2025-09-13 17:45:00,Nokia,2141,211,203,39.682087152857555,86,102,90,245,226
MME_Lisboa_01,2025-09-13 18:00:00,Nokia,2680,302,287,49.268891199833895,107,139,140,328,302
MME_Lisboa_01,2025-09-13 18:15:00,Nokia,4116,442,411,68.95892251162422,184,217,188,480,436
MME_Lisboa_01,2025-09-13 18:30:00,Nokia,4369,443,405,65.94933046446741,210,219,213,476,434
MME_Lisboa_01,2025-09-13 18:45:00,Nokia,3517,348,330,56.46720496430879,164,187,179,373,337
MME_Lisboa_01,2025-09-13 19:00:00,Nokia,3359,336,310,56.109710653688964,130,161,159,372,331
MME_Lisboa_01,2025-09-13 19:15:00,Nokia,3855,388,357,60.861472890439586,146,207,183,444,370
MME_Lisboa_01,2025-09-13 19:30:00,Nokia,2393,230,216,40.80401168811203,89,123,98,249,222
MME_Lisboa_01,2025-09-13 19:45:00,Nokia,4511,472,453,61.42473833507511,224,232,225,520,475
MME_Lisboa_01,2025-09-13 20:00:00,Nokia,3099,300,277,56.20114104625474,121,168,146,329,286
MME_Lisboa_01,2025-09-13 20:15:00,Nokia,3441,372,355,58.39565429272059,142,161,154,402,376
MME_Lisboa_01,2025-09-13 20:30:00,Nokia,3421,385,372,51.52646918506076,129,189,166,419,392
MME_Lisboa_01,2025-09-13 20:45:00,Nokia,3660,360,342,60.19205983634495,143,184,173,407,365
MME_Lisboa_01,2025-09-13 21:00:00,Nokia,2866,284,269,50.46946194368207,129,143,128,320,278
MME_Lisboa_01,2025-09-13 21:15:00,Nokia,4138,362,344,54.56711550601819,163,211,202,398,358
MME_Lisboa_01,2025-09-13 21:30:00,Nokia,3425,338,316,55.18093865286235,129,176,162,375,332
MME_Lisboa_01,2025-09-13 21:45:00,Nokia,3021,283,268,47.19675910350397,123,157,134,315,272
MME_Lisboa_01,2025-09-13 22:00:00,Nokia,2146,226,220,39.53438175976383,100,87,121,246,226
MME_Lisboa_01,2025-09-13 22:15:00,Nokia,1727,178,170,41.87788959071313,100,96,96,192,178
MME_Lisboa_01,2025-09-13 22:30:00,Nokia,2233,228,208,40.8678542919298,71,117,101,257,210
MME_Lisboa_01,2025-09-13 22:45:00,Nokia,2569,244,236,51.95227349903481,81,147,127,273,245
MME_Lisboa_01,2025-09-13 23:00:00,Nokia,1216,79,78,35.689644843790454,104,62,46,92,72
MME_Lisboa_01,2025-09-13 23:15:00,Nokia,1787,159,145,32.15186206551874,73,82,101,171,158
MME_Lisboa_01,2025-09-13 23:30:00,Nokia,2054,227,212,33.32255787721357,76,110,91,247,220
MME_Lisboa_01,2025-09-13 23:45:00,Nokia,2226,243,223,39.67223102808634,85,116,109,264,235
MME_Lisboa_01,2025-09-14 00:00:00,Nokia,1938,194,185,43.708079513039074,120,92,99,204,187
MME_Lisboa_01,2025-09-14 00:15:00,Nokia,1674,192,182,41.29689893160156,93,81,92,215,187
MME_Lisboa_01,2025-09-14 00:30:00,Nokia,1447,157,148,28.869155913627832,96,72,74,163,159
MME_Lisboa_01,2025-09-14 00:45:00,Nokia,1521,179,169,41.029615444993915,80,63,66,200,177
MME_Lisboa_01,2025-09-14 01:00:00,Nokia,2295,220,203,31.61810511868266,73,127,121,237,194
MME_Lisboa_01,2025-09-14 01:15:00,Nokia,1796,177,168,40.24361284115691,56,93,69,190,177
MME_Lisboa_01,2025-09-14 01:30:00,Nokia,2450,269,264,46.53983072736376,74,107,109,313,271
MME_Lisboa_01,2025-09-14 01:45:00,Nokia,1872,168,163,34.86007353996396,67,80,74,176,158
MME_Lisboa_01,2025-09-14 02:00:00,Nokia,2063,191,182,42.51876473694027,70,108,87,209,194
MME_Lisboa_01,2025-09-14 02:15:00,Nokia,1600,166,153,23.544945354846572,73,65,79,190,156
MME_Lisboa_01,2025-09-14 02:30:00,Nokia,1697,132,128,30.310495739203212,97,80,69,131,133
MME_Lisboa_01,2025-09-14 02:45:00,Nokia,1872,178,173,39.79813325343003,67,104,94,214,188
MME_Lisboa_01,2025-09-14 03:00:00,Nokia,1601,117,114,29.81045509850356,98,68,76,143,126
MME_Lisboa_01,2025-09-14 03:15:00,Nokia,2677,299,280,46.90236129228105,61,150,132,326,292
MME_Lisboa_01,2025-09-14 03:30:00,Nokia,1650,167,154,27.586690485600172,85,92,71,191,158
MME_Lisboa_01,2025-09-14 03:45:00,Nokia,2175,229,222,46.00604793981277,76,101,106,232,228
MME_Lisboa_01,2025-09-14 04:00:00,Nokia,1842,191,177,32.08647196293637,66,108,90,199,183
MME_Lisboa_01,2025-09-14 04:15:00,Nokia,1541,177,170,33.35211922043757,73,90,80,194,181
MME_Lisboa_01,2025-09-14 04:30:00,Nokia,2131,200,194,40.60255310234933,58,110,109,227,201
MME_Lisboa_01,2025-09-14 04:45:00,Nokia,1950,194,183,49.45434879638181,93,98,106,203,190
MME_Lisboa_01,2025-09-14 05:00:00,Nokia,1653,130,128,35.741377947490655,91,79,84,156,139
MME_Lisboa_01,2025-09-14 05:15:00,Nokia,1405,138,135,45.028920359228394,67,59,67,145,148
MME_Lisboa_01,2025-09-14 05:30:00,Nokia,1596,166,160,35.763635840188904,58,54,76,198,170
MME_Lisboa_01,2025-09-14 05:45:00,Nokia,1632,160,151,43.45288191069748,85,80,72,187,165
MME_Lisboa_01,2025-09-14 06:00:00,Nokia,2200,254,245,45.14651327314081,98,124,98,278,259
MME_Lisboa_01,2025-09-14 06:15:00,Nokia,2195,226,217,50.497535467823575,130,107,96,271,225
MME_Lisboa_01,2025-09-14 06:30:00,Nokia,2481,258,247,42.35655559482807,110,99,107,291,254
MME_Lisboa_01,2025-09-14 06:45:00,Nokia,3299,339,320,55.438982556036784,151,171,165,374,345
MME_Lisboa_01,2025-09-14 07:00:00,Nokia,2263,220,207,49.56268766424514,129,108,108,247,225
MME_Lisboa_01,2025-09-14 07:15:00,Nokia,2663,258,258,50.69056252174754,111,124,112,273,259
MME_Lisboa_01,2025-09-14 07:30:00,Nokia,2122,159,149,48.250677537771615,124,117,88,162,156
MME_Lisboa_01,2025-09-14 07:45:00,Nokia,2676,277,263,40.900600867261446,85,143,129,310,286
MME_Lisboa_01,2025-09-14 08:00:00,Nokia,3371,326,316,49.30578710311633,140,158,158,357,337
MME_Lisboa_01,2025-09-14 08:15:00,Nokia,3314,361,345,55.114521465495436,136,177,160,397,366
MME_Lisboa_01,2025-09-14 08:30:00,Nokia,3112,326,321,58.869601785056695,125,136,152,381,334
MME_Lisboa_01,2025-09-14 08:45:00,Nokia,4163,441,408,59.60163861139552,203,206,192,482,421
MME_Lisboa_01,2025-09-14 09:00:00,Nokia,3670,371,350,53.180403636666966,190,172,176,409,353
MME_Lisboa_01,2025-09-14 09:15:00,Nokia,3407,336,326,50.158342635131746,136,164,179,378,351
MME_Lisboa_01,2025-09-14 09:30:00,Nokia,4102,400,385,52.72501329576777,152,202,186,450,404
MME_Lisboa_01,2025-09-14 09:45:00,Nokia,3644,383,359,56.10547614572809,134,182,166,407,374
MME_Lisboa_01,2025-09-14 10:00:00,Nokia,2724,273,269,44.129294613855905,112,142,114,298,301
MME_Lisboa_01,2025-09-14 10:15:00,Nokia,2917,308,284,47.509875356577496,119,151,141,335,294
MME_Lisboa_01,2025-09-14 10:30:00,Nokia,2589,280,267,44.251829331476685,108,122,136,308,270
MME_Lisboa_01,2025-09-14 10:45:00,Nokia,2406,249,232,43.44681929443567,105,110,107,278,247
MME_Lisboa_01,2025-09-14 11:00:00,Nokia,2137,204,193,37.962095804708056,53,114,106,237,218
MME_Lisboa_01,2025-09-14 11:15:00,Nokia,2934,312,291,50.75986163664585,91,155,135,345,305
MME_Lisboa_01,2025-09-14 11:30:00,Nokia,2958,293,285,33.7068145626979,91,156,144,348,298
MME_Lisboa_01,2025-09-14 11:45:00,Nokia,2576,260,244,42.545649531558354,141,121,124,309,263
MME_Lisboa_01,2025-09-14 12:00:00,Nokia,2801,276,260,39.48948543882127,133,122,136,314,261
MME_Lisboa_01,2025-09-14 12:15:00,Nokia,3208,277,267,52.37563123567994,160,152,154,301,270
MME_Lisboa_01,2025-09-14 12:30:00,Nokia,3032,322,305,38.843224025105975,138,155,153,371,319
MME_Lisboa_01,2025-09-14 12:45:00,Nokia,4266,442,413,63.264307939100156,145,238,198,490,429
MME_Lisboa_01,2025-09-14 13:00:00,Nokia,3490,380,362,55.94375933447288,137,164,148,416,370
MME_Lisboa_01,2025-09-14 13:15:00,Nokia,3529,299,284,63.19111161928295,145,173,165,339,284
MME_Lisboa_01,2025-09-14 13:30:00,Nokia,3391,350,332,54.910843080411276,136,172,162,387,347
MME_Lisboa_01,2025-09-14 13:45:00,Nokia,2852,289,271,54.986119279192906,113,132,139,310,268
MME_Lisboa_01,2025-09-14 14:00:00,Nokia,2639,266,250,41.89162177264192,86,122,140,295,269
MME_Lisboa_01,2025-09-14 14:15:00,Nokia,2649,272,262,46.80544983141845,101,126,132,311,273
MME_Lisboa_01,2025-09-14 14:30:00,Nokia,3338,347,332,48.343446851093766,132,178,171,382,349
MME_Lisboa_01,2025-09-14 14:45:00,Nokia,2214,194,183,46.04886569146351,92,102,110,216,199
MME_Lisboa_01,2025-09-14 15:00:00,Nokia,2493,274,255,51.737374647649915,70,132,123,286,277
MME_Lisboa_01,2025-09-14 15:15:00,Nokia,2691,253,239,44.31442979964355,112,143,131,281,258
MME_Lisboa_01,2025-09-14 15:30:00,Nokia,2899,289,266,54.42728004470195,130,142,141,327,275
MME_Lisboa_01,2025-09-14 15:45:00,Nokia,2622,267,258,38.60095230823602,95,133,128,286,270
MME_Lisboa_01,2025-09-14 16:00:00,Nokia,2464,267,254,45.0757464338171,112,111,108,310,273
MME_Lisboa_01,2025-09-14 16:15:00,Nokia,2862,259,241,49.530488133855044,98,142,131,288,255
MME_Lisboa_01,2025-09-14 16:30:00,Nokia,2414,254,251,35.70412903299995,105,120,107,275,251
MME_Lisboa_01,2025-09-14 16:45:00,Nokia,2463,235,228,39.74024596868929,120,111,125,268,229
MME_Lisboa_01,2025-09-14 17:00:00,Nokia,2607,237,229,43.92651025895747,91,135,124,255,240
MME_Lisboa_01,2025-09-14 17:15:00,Nokia,3079,313,299,45.18182984725586,130,167,154,354,312
MME_Lisboa_01,2025-09-14 17:30:00,Nokia,2411,231,225,39.76026971961273,117,143,120,258,237
MME_Lisboa_01,2025-09-14 17:45:00,Nokia,3226,306,284,53.612758352316064,141,172,150,346,284
MME_Lisboa_01,2025-09-14 18:00:00,Nokia,3381,339,316,49.15884794353362,130,166,175,384,332
MME_Lisboa_01,2025-09-14 18:15:00,Nokia,3306,326,319,56.13131256087081,155,174,163,361,323
MME_Lisboa_01,2025-09-14 18:30:00,Nokia,3933,395,388,55.93208878191429,141,188,187,435,414
MME_Lisboa_01,2025-09-14 18:45:00,Nokia,3419,336,315,47.22304964027955,130,185,155,371,336
MME_Lisboa_01,2025-09-14 19:00:00,Nokia,3293,358,335,48.70967616964226,124,149,163,385,341
MME_Lisboa_01,2025-09-14 19:15:00,Nokia,3338,353,330,53.290244466174784,168,161,145,392,339
MME_Lisboa_01,2025-09-14 19:30:00,Nokia,2491,261,251,44.8575349404477,100,127,118,281,269
MME_Lisboa_01,2025-09-14 19:45:00,Nokia,3660,380,365,62.5742191011053,162,195,171,426,389
MME_Lisboa_01,2025-09-14 20:00:00,Nokia,3597,359,348,52.75966223235797,177,167,176,389,372
MME_Lisboa_01,2025-09-14 20:15:00,Nokia,3473,359,351,61.97601411070503,148,161,173,394,365
MME_Lisboa_01,2025-09-14 20:30:00,Nokia,3000,286,265,52.316590201877794,119,153,146,305,272
MME_Lisboa_01,2025-09-14 20:45:00,Nokia,2454,264,248,53.53766584199835,139,103,123,294,258
MME_Lisboa_01,2025-09-14 21:00:00,Nokia,2684,291,281,44.541912328939326,150,124,120,319,291
MME_Lisboa_01,2025-09-14 21:15:00,Nokia,3510,347,337,62.03688138374792,166,179,160,387,361
MME_Lisboa_01,2025-09-14 21:30:00,Nokia,3344,302,281,43.540558509034504,125,182,151,323,287
MME_Lisboa_01,2025-09-14 21:45:00,Nokia,3540,371,346,59.3826339614006,122,180,157,405,373
MME_Lisboa_01,2025-09-14 22:00:00,Nokia,1531,141,134,32.16673996161992,86,70,58,138,132
MME_Lisboa_01,2025-09-14 22:15:00,Nokia,1399,141,129,33.76305657001344,99,78,55,156,133
MME_Lisboa_01,2025-09-14 22:30:00,Nokia,1954,187,176,45.793708947957235,43,94,87,193,186
MME_Lisboa_01,2025-09-14 22:45:00,Nokia,1496,136,128,30.971896112759154,85,67,70,165,130
MME_Lisboa_01,2025-09-14 23:00:00,Nokia,1582,176,169,35.72559129847211,104,69,81,171,177
MME_Lisboa_01,2025-09-14 23:15:00,Nokia,1928,187,175,31.41013512863762,61,83,100,190,187
MME_Lisboa_01,2025-09-14 23:30:00,Nokia,1876,192,184,37.43217061049383,46,85,79,218,195
MME_Lisboa_01,2025-09-14 23:45:00,Nokia,2226,222,214,38.46439722363528,92,105,109,250,224
MME_Lisboa_01,2025-09-15 00:00:00,Nokia,1649,170,166,42.28096351410477,97,74,67,182,164
MME_Lisboa_01,2025-09-15 00:15:00,Nokia,2215,245,237,34.9469103582714,109,109,104,272,239
MME_Lisboa_01,2025-09-15 00:30:00,Nokia,1940,163,151,41.35271006132092,94,96,87,178,154
MME_Lisboa_01,2025-09-15 00:45:00,Nokia,2304,215,207,32.3939668706553,109,111,106,239,222
MME_Lisboa_01,2025-09-15 01:00:00,Nokia,1978,219,212,36.899558108565394,86,99,92,242,230
MME_Lisboa_01,2025-09-15 01:15:00,Nokia,1614,188,175,37.21817744182944,78,87,90,219,206
MME_Lisboa_01,2025-09-15 01:30:00,Nokia,2123,195,179,42.06808817708811,123,122,97,200,193
MME_Lisboa_01,2025-09-15 01:45:00,Nokia,1675,151,144,40.68809317906976,75,84,83,158,134
MME_Lisboa_01,2025-09-15 02:00:00,Nokia,2313,234,219,46.37251578291506,137,88,101,247,236
MME_Lisboa_01,2025-09-15 02:15:00,Nokia,2106,206,194,54.20643445481822,113,118,112,227,218
MME_Lisboa_01,2025-09-15 02:30:00,Nokia,1961,217,210,33.20519743917192,122,109,93,232,219
MME_Lisboa_01,2025-09-15 02:45:00,Nokia,2248,258,244,42.703241740954574,84,125,118,291,260
MME_Lisboa_01,2025-09-15 03:00:00,Nokia,1845,182,162,37.01513052734903,103,104,101,179,179
MME_Lisboa_01,2025-09-15 03:15:00,Nokia,1852,191,179,45.20465895143508,81,97,80,221,183
MME_Lisboa_01,2025-09-15 03:30:00,Nokia,2220,226,217,32.93193265265266,93,112,93,239,235
MME_Lisboa_01,2025-09-15 03:45:00,Nokia,2192,190,178,35.37595375844178,60,121,97,201,194
MME_Lisboa_01,2025-09-15 04:00:00,Nokia,2199,235,221,42.85408464601154,76,104,124,256,223
