SMF_ID,Timestamp,SM_PduSessEstabAtt,SM_PduSessEstabSucc,SM_ActivePDUSessions,N4_SessEstabReq,N4_SessEstabSucc
SMF_Lisboa_02,2025-09-14 00:45:00,139,136,781,135,136
SMF_Lisboa_02,2025-09-14 01:00:00,126,121,704,144,114
SMF_Lisboa_02,2025-09-14 01:15:00,136,130,539,158,140
SMF_Lisboa_02,2025-09-14 01:30:00,234,223,972,283,237
SMF_Lisboa_02,2025-09-14 01:45:00,126,122,778,143,123
SMF_Lisboa_02,2025-09-14 02:00:00,187,177,889,216,191
SMF_Lisboa_02,2025-09-14 02:15:00,186,177,848,198,190
SMF_Lisboa_02,2025-09-14 02:30:00,169,167,776,196,187
SMF_Lisboa_02,2025-09-14 02:45:00,116,113,814,127,133
SMF_Lisboa_02,2025-09-14 03:00:00,172,161,799,186,175
SMF_Lisboa_02,2025-09-14 03:15:00,67,65,464,81,68
SMF_Lisboa_02,2025-09-14 03:30:00,152,150,918,169,157
SMF_Lisboa_02,2025-09-14 03:45:00,113,111,586,111,105
SMF_Lisboa_02,2025-09-14 04:00:00,232,225,1187,256,231
SMF_Lisboa_02,2025-09-14 04:15:00,242,239,962,275,241
SMF_Lisboa_02,2025-09-14 04:30:00,210,202,997,216,209
SMF_Lisboa_02,2025-09-14 04:45:00,103,102,902,92,105
SMF_Lisboa_02,2025-09-14 05:00:00,134,130,852,131,142
SMF_Lisboa_02,2025-09-14 05:15:00,209,200,909,203,230
SMF_Lisboa_02,2025-09-14 05:30:00,109,101,613,124,107
SMF_Lisboa_02,2025-09-14 05:45:00,146,142,982,151,139
SMF_Lisboa_02,2025-09-14 06:00:00,311,299,1479,333,313
SMF_Lisboa_02,2025-09-14 06:15:00,194,186,1132,199,211
SMF_Lisboa_02,2025-09-14 06:30:00,221,213,1190,248,232
SMF_Lisboa_02,2025-09-14 06:45:00,222,212,1067,218,211
SMF_Lisboa_02,2025-09-14 07:00:00,233,226,1244,250,240
SMF_Lisboa_02,2025-09-14 07:15:00,172,173,983,171,171
SMF_Lisboa_02,2025-09-14 07:30:00,300,281,1483,334,294
SMF_Lisboa_02,2025-09-14 07:45:00,288,286,1435,317,287
SMF_Lisboa_02,2025-09-14 08:00:00,321,306,1553,346,322
SMF_Lisboa_02,2025-09-14 08:15:00,402,383,1811,428,405
SMF_Lisboa_02,2025-09-14 08:30:00,317,314,1631,348,334
SMF_Lisboa_02,2025-09-14 08:45:00,198,194,1192,228,201
SMF_Lisboa_02,2025-09-14 09:00:00,432,410,2036,484,425
SMF_Lisboa_02,2025-09-14 09:15:00,331,325,1865,374,340
SMF_Lisboa_02,2025-09-14 09:30:00,309,303,1873,344,316
SMF_Lisboa_02,2025-09-14 09:45:00,309,304,1669,347,308
SMF_Lisboa_02,2025-09-14 10:00:00,185,177,1082,207,180
SMF_Lisboa_02,2025-09-14 10:15:00,187,181,923,202,183
SMF_Lisboa_02,2025-09-14 10:30:00,270,264,1424,315,276
SMF_Lisboa_02,2025-09-14 10:45:00,245,234,1148,272,255
SMF_Lisboa_02,2025-09-14 11:00:00,291,280,1437,308,292
SMF_Lisboa_02,2025-09-14 11:15:00,214,205,1039,213,214
SMF_Lisboa_02,2025-09-14 11:30:00,358,350,1613,379,355
SMF_Lisboa_02,2025-09-14 11:45:00,244,238,1258,269,252
SMF_Lisboa_02,2025-09-14 12:00:00,447,435,2234,504,455
SMF_Lisboa_02,2025-09-14 12:15:00,465,460,2046,495,470
SMF_Lisboa_02,2025-09-14 12:30:00,337,327,1936,372,334
SMF_Lisboa_02,2025-09-14 12:45:00,310,303,1610,342,307
SMF_Lisboa_02,2025-09-14 13:00:00,310,298,1429,339,296
SMF_Lisboa_02,2025-09-14 13:15:00,313,293,1699,357,301
SMF_Lisboa_02,2025-09-14 13:30:00,309,292,1800,328,298
SMF_Lisboa_02,2025-09-14 13:45:00,277,264,1467,303,280
SMF_Lisboa_02,2025-09-14 14:00:00,247,240,1287,293,250
SMF_Lisboa_02,2025-09-14 14:15:00,191,185,1202,203,189
SMF_Lisboa_02,2025-09-14 14:30:00,281,276,1382,299,296
SMF_Lisboa_02,2025-09-14 14:45:00,222,214,1110,246,223
SMF_Lisboa_02,2025-09-14 15:00:00,161,153,885,189,161
SMF_Lisboa_02,2025-09-14 15:15:00,221,211,1050,241,233
SMF_Lisboa_02,2025-09-14 15:30:00,185,178,997,203,189
SMF_Lisboa_02,2025-09-14 15:45:00,238,230,1355,254,244
SMF_Lisboa_02,2025-09-14 16:00:00,287,273,1300,299,306
SMF_Lisboa_02,2025-09-14 16:15:00,208,204,908,237,213
SMF_Lisboa_02,2025-09-14 16:30:00,185,179,1023,230,184
SMF_Lisboa_02,2025-09-14 16:45:00,257,246,1354,280,268
SMF_Lisboa_02,2025-09-14 17:00:00,226,221,987,240,234
SMF_Lisboa_02,2025-09-14 17:15:00,172,164,1079,205,172
SMF_Lisboa_02,2025-09-14 17:30:00,209,205,1136,249,210
SMF_Lisboa_02,2025-09-14 17:45:00,216,207,1150,251,205
SMF_Lisboa_02,2025-09-14 18:00:00,391,385,1942,437,403
SMF_Lisboa_02,2025-09-14 18:15:00,183,179,1140,189,189
SMF_Lisboa_02,2025-09-14 18:30:00,279,268,1453,303,276
SMF_Lisboa_02,2025-09-14 18:45:00,343,332,1452,370,355
SMF_Lisboa_02,2025-09-14 19:00:00,262,261,1288,266,259
SMF_Lisboa_02,2025-09-14 19:15:00,365,362,1997,396,380
SMF_Lisboa_02,2025-09-14 19:30:00,320,312,1404,356,326
SMF_Lisboa_02,2025-09-14 19:45:00,313,297,1593,367,318
SMF_Lisboa_02,2025-09-14 20:00:00,252,241,1265,297,253
SMF_Lisboa_02,2025-09-14 20:15:00,401,387,2016,444,415
SMF_Lisboa_02,2025-09-14 20:30:00,217,215,1303,233,208
SMF_Lisboa_02,2025-09-14 20:45:00,264,256,1181,283,274
SMF_Lisboa_02,2025-09-14 21:00:00,356,341,1629,390,352
SMF_Lisboa_02,2025-09-14 21:15:00,302,292,1658,335,287
SMF_Lisboa_02,2025-09-14 21:30:00,291,284,1351,323,302
SMF_Lisboa_02,2025-09-14 21:45:00,339,344,1845,370,368
SMF_Lisboa_02,2025-09-14 22:00:00,153,145,1017,158,156
SMF_Lisboa_02,2025-09-14 22:15:00,173,168,847,187,174
SMF_Lisboa_02,2025-09-14 22:30:00,87,84,565,82,70
SMF_Lisboa_02,2025-09-14 22:45:00,112,108,684,140,114
SMF_Lisboa_02,2025-09-14 23:00:00,92,89,507,99,93
SMF_Lisboa_02,2025-09-14 23:15:00,176,173,878,198,183
SMF_Lisboa_02,2025-09-14 23:30:00,173,167,844,191,181
SMF_Lisboa_02,2025-09-14 23:45:00,112,105,806,125,115
SMF_Lisboa_02,2025-09-15 00:00:00,169,168,951,186,166
SMF_Lisboa_02,2025-09-15 00:15:00,229,217,823,246,218
SMF_Lisboa_02,2025-09-15 00:30:00,182,173,914,210,190
SMF_Lisboa_02,2025-09-15 00:45:00,190,188,897,210,197
SMF_Lisboa_02,2025-09-15 01:00:00,178,169,1032,215,178
SMF_Lisboa_02,2025-09-15 01:15:00,152,148,649,171,173
SMF_Lisboa_02,2025-09-15 01:30:00,138,132,886,156,134
SMF_Lisboa_02,2025-09-15 01:45:00,105,102,602,128,106
SMF_Lisboa_02,2025-09-15 02:00:00,288,279,1051,322,292
SMF_Lisboa_02,2025-09-15 02:15:00,171,165,803,194,177
SMF_Lisboa_02,2025-09-15 02:30:00,246,234,1216,265,249
SMF_Lisboa_02,2025-09-15 02:45:00,204,197,1046,226,199
SMF_Lisboa_02,2025-09-15 03:00:00,163,156,1026,182,152
SMF_Lisboa_02,2025-09-15 03:15:00,261,254,1132,299,280
SMF_Lisboa_02,2025-09-15 03:30:00,158,152,901,159,148
SMF_Lisboa_02,2025-09-15 03:45:00,140,137,765,160,142
SMF_Lisboa_02,2025-09-15 04:00:00,122,118,699,130,133
SMF_Lisboa_02,2025-09-15 04:15:00,222,212,899,227,206
SMF_Lisboa_02,2025-09-15 04:30:00,222,215,927,242,232
SMF_Lisboa_02,2025-09-15 04:45:00,120,119,910,146,125
SMF_Lisboa_02,2025-09-15 05:00:00,120,115,590,118,123
SMF_Lisboa_02,2025-09-15 05:15:00,198,192,793,212,205
SMF_Lisboa_02,2025-09-15 05:30:00,205,196,1189,240,213
SMF_Lisboa_02,2025-09-15 05:45:00,153,151,689,185,174
SMF_Lisboa_02,2025-09-15 06:00:00,379,370,1932,419,389
SMF_Lisboa_02,2025-09-15 06:15:00,198,191,1192,203,201
SMF_Lisboa_02,2025-09-15 06:30:00,255,246,1017,281,265
SMF_Lisboa_02,2025-09-15 06:45:00,318,317,1479,347,331
SMF_Lisboa_02,2025-09-15 07:00:00,323,306,1548,357,314
SMF_Lisboa_02,2025-09-15 07:15:00,175,168,973,189,173
SMF_Lisboa_02,2025-09-15 07:30:00,298,291,1611,319,319
SMF_Lisboa_02,2025-09-15 07:45:00,355,336,1711,387,345
SMF_Lisboa_02,2025-09-15 08:00:00,464,437,2171,515,453
SMF_Lisboa_02,2025-09-15 08:15:00,399,389,1594,438,419
SMF_Lisboa_02,2025-09-15 08:30:00,470,468,2249,510,480
SMF_Lisboa_02,2025-09-15 08:45:00,374,357,2012,415,375
SMF_Lisboa_02,2025-09-15 09:00:00,456,455,1961,506,481
SMF_Lisboa_02,2025-09-15 09:15:00,463,454,2283,518,478
SMF_Lisboa_02,2025-09-15 09:30:00,409,390,2039,459,398
SMF_Lisboa_02,2025-09-15 09:45:00,466,459,2351,544,491
SMF_Lisboa_02,2025-09-15 10:00:00,226,222,1017,250,217
SMF_Lisboa_02,2025-09-15 10:15:00,185,180,1068,187,173
SMF_Lisboa_02,2025-09-15 10:30:00,343,324,1592,409,338
SMF_Lisboa_02,2025-09-15 10:45:00,199,194,1098,225,204
SMF_Lisboa_02,2025-09-15 11:00:00,155,148,1093,158,160
SMF_Lisboa_02,2025-09-15 11:15:00,248,237,1127,268,241
SMF_Lisboa_02,2025-09-15 11:30:00,267,259,1489,299,269
SMF_Lisboa_02,2025-09-15 11:45:00,253,241,1280,272,253
SMF_Lisboa_02,2025-09-15 12:00:00,373,371,2026,428,375
SMF_Lisboa_02,2025-09-15 12:15:00,400,394,2123,422,414
SMF_Lisboa_02,2025-09-15 12:30:00,375,372,2086,398,393
SMF_Lisboa_02,2025-09-15 12:45:00,432,413,1695,460,439
SMF_Lisboa_02,2025-09-15 13:00:00,493,500,2390,544,524
SMF_Lisboa_02,2025-09-15 13:15:00,460,447,2072,498,490
SMF_Lisboa_02,2025-09-15 13:30:00,410,389,2065,454,410
SMF_Lisboa_02,2025-09-15 13:45:00,340,334,1649,399,357
SMF_Lisboa_02,2025-09-15 14:00:00,325,315,1754,358,324
SMF_Lisboa_02,2025-09-15 14:15:00,290,286,1518,299,298
SMF_Lisboa_02,2025-09-15 14:30:00,250,242,1288,270,262
SMF_Lisboa_02,2025-09-15 14:45:00,377,366,1363,423,385
SMF_Lisboa_02,2025-09-15 15:00:00,302,291,1419,339,306
SMF_Lisboa_02,2025-09-15 15:15:00,198,189,763,204,200
SMF_Lisboa_02,2025-09-15 15:30:00,342,331,1630,366,359
SMF_Lisboa_02,2025-09-15 15:45:00,251,245,1013,258,244
SMF_Lisboa_02,2025-09-15 16:00:00,257,244,1548,287,262
SMF_Lisboa_02,2025-09-15 16:15:00,352,337,1797,402,352
SMF_Lisboa_02,2025-09-15 16:30:00,258,247,1318,262,272
SMF_Lisboa_02,2025-09-15 16:45:00,349,337,1603,404,349
SMF_Lisboa_02,2025-09-15 17:00:00,243,232,1421,260,241
SMF_Lisboa_02,2025-09-15 17:15:00,193,187,1159,228,191
SMF_Lisboa_02,2025-09-15 17:30:00,321,309,1350,355,322
SMF_Lisboa_02,2025-09-15 17:45:00,354,343,1734,383,358
SMF_Lisboa_02,2025-09-15 18:00:00,397,382,1962,431,395
SMF_Lisboa_02,2025-09-15 18:15:00,413,398,2167,442,413
SMF_Lisboa_02,2025-09-15 18:30:00,431,429,2266,470,449
SMF_Lisboa_02,2025-09-15 18:45:00,348,354,1639,395,372
SMF_Lisboa_02,2025-09-15 19:00:00,482,480,2445,519,503
SMF_Lisboa_02,2025-09-15 19:15:00,421,407,2015,464,424
SMF_Lisboa_02,2025-09-15 19:30:00,360,357,1925,390,379
SMF_Lisboa_02,2025-09-15 19:45:00,311,292,1573,338,307
SMF_Lisboa_02,2025-09-15 20:00:00,365,355,1813,395,366
SMF_Lisboa_02,2025-09-15 20:15:00,363,355,1906,402,372
SMF_Lisboa_02,2025-09-15 20:30:00,376,368,1943,420,401
SMF_Lisboa_02,2025-09-15 20:45:00,382,361,1725,423,368
SMF_Lisboa_02,2025-09-15 21:00:00,360,344,1833,402,350
SMF_Lisboa_02,2025-09-15 21:15:00,371,364,1806,409,382
SMF_Lisboa_02,2025-09-15 21:30:00,361,345,1789,401,356
SMF_Lisboa_02,2025-09-15 21:45:00,256,238,1333,257,240
SMF_Lisboa_02,2025-09-15 22:00:00,274,260,851,305,283
SMF_Lisboa_02,2025-09-15 22:15:00,161,158,817,168,163
SMF_Lisboa_02,2025-09-15 22:30:00,232,224,1286,260,230
SMF_Lisboa_02,2025-09-15 22:45:00,125,120,586,128,121
SMF_Lisboa_02,2025-09-15 23:00:00,182,177,978,210,184
SMF_Lisboa_02,2025-09-15 23:15:00,182,182,1121,194,205
SMF_Lisboa_02,2025-09-15 23:30:00,98,96,549,112,100
SMF_Lisboa_02,2025-09-15 23:45:00,166,159,870,184,146
SMF_Lisboa_02,2025-09-16 00:00:00,227,213,919,234,227
SMF_Lisboa_02,2025-09-16 00:15:00,214,208,944,233,220
SMF_Lisboa_02,2025-09-16 00:30:00,113,109,653,124,119
SMF_Lisboa_02,2025-09-16 00:45:00,200,191,854,220,195
SMF_Lisboa_02,2025-09-16 01:00:00,207,200,920,224,210
SMF_Lisboa_02,2025-09-16 01:15:00,129,125,746,152,143
SMF_Lisboa_02,2025-09-16 01:30:00,259,251,1338,289,263
SMF_Lisboa_02,2025-09-16 01:45:00,150,142,665,173,147
SMF_Lisboa_02,2025-09-16 02:00:00,170,161,582,199,170
SMF_Lisboa_02,2025-09-16 02:15:00,160,160,917,182,177
SMF_Lisboa_02,2025-09-16 02:30:00,222,216,1061,259,226
SMF_Lisboa_02,2025-09-16 02:45:00,164,158,960,199,177
SMF_Lisboa_02,2025-09-16 03:00:00,273,259,1218,285,264
SMF_Lisboa_02,2025-09-16 03:15:00,208,204,1007,229,216
SMF_Lisboa_02,2025-09-16 03:30:00,169,162,891,194,170
SMF_Lisboa_02,2025-09-16 03:45:00,263,256,1108,285,253
SMF_Lisboa_02,2025-09-16 04:00:00,225,219,1090,249,237
SMF_Lisboa_02,2025-09-16 04:15:00,140,133,784,165,151
SMF_Lisboa_02,2025-09-16 04:30:00,258,250,1118,292,262
SMF_Lisboa_02,2025-09-16 04:45:00,250,248,976,277,263
SMF_Lisboa_02,2025-09-16 05:00:00,147,143,935,157,153
SMF_Lisboa_02,2025-09-16 05:15:00,201,195,803,234,197
SMF_Lisboa_02,2025-09-16 05:30:00,186,181,900,186,195
SMF_Lisboa_02,2025-09-16 05:45:00,176,173,901,192,176
SMF_Lisboa_02,2025-09-16 06:00:00,185,181,1033,183,194
SMF_Lisboa_02,2025-09-16 06:15:00,304,298,1622,341,314
SMF_Lisboa_02,2025-09-16 06:30:00,355,346,1538,397,366
SMF_Lisboa_02,2025-09-16 06:45:00,340,326,1535,373,343
SMF_Lisboa_02,2025-09-16 07:00:00,313,302,1534,359,315
SMF_Lisboa_02,2025-09-16 07:15:00,257,256,1259,275,253
SMF_Lisboa_02,2025-09-16 07:30:00,265,261,1253,288,283
SMF_Lisboa_02,2025-09-16 07:45:00,252,244,1301,266,261
SMF_Lisboa_02,2025-09-16 08:00:00,320,315,1790,363,332
SMF_Lisboa_02,2025-09-16 08:15:00,430,430,1905,459,461
SMF_Lisboa_02,2025-09-16 08:30:00,471,454,2365,503,485
SMF_Lisboa_02,2025-09-16 08:45:00,356,339,1723,373,356
SMF_Lisboa_02,2025-09-16 09:00:00,271,264,1256,287,266
SMF_Lisboa_02,2025-09-16 09:15:00,467,449,2231,525,464
SMF_Lisboa_02,2025-09-16 09:30:00,404,400,1940,441,411
SMF_Lisboa_02,2025-09-16 09:45:00,285,282,1373,328,311
SMF_Lisboa_02,2025-09-16 10:00:00,242,236,1182,263,246
SMF_Lisboa_02,2025-09-16 10:15:00,238,227,1324,269,236
SMF_Lisboa_02,2025-09-16 10:30:00,310,297,1627,356,306
SMF_Lisboa_02,2025-09-16 10:45:00,249,242,1438,271,257
SMF_Lisboa_02,2025-09-16 11:00:00,245,240,1443,267,248
SMF_Lisboa_02,2025-09-16 11:15:00,188,185,1100,195,200
SMF_Lisboa_02,2025-09-16 11:30:00,364,358,1716,407,375
SMF_Lisboa_02,2025-09-16 11:45:00,240,237,1277,273,235
SMF_Lisboa_02,2025-09-16 12:00:00,393,379,2192,418,401
SMF_Lisboa_02,2025-09-16 12:15:00,352,336,2049,389,362
SMF_Lisboa_02,2025-09-16 12:30:00,410,389,2311,463,417
SMF_Lisboa_02,2025-09-16 12:45:00,361,357,1957,397,373
SMF_Lisboa_02,2025-09-16 13:00:00,323,319,1578,350,350
SMF_Lisboa_02,2025-09-16 13:15:00,428,423,2220,470,436
SMF_Lisboa_02,2025-09-16 13:30:00,389,369,1917,425,387
SMF_Lisboa_02,2025-09-16 13:45:00,392,378,1693,422,396
SMF_Lisboa_02,2025-09-16 14:00:00,313,301,1591,327,326
SMF_Lisboa_02,2025-09-16 14:15:00,167,163,1055,178,181
SMF_Lisboa_02,2025-09-16 14:30:00,352,336,1626,388,355
SMF_Lisboa_02,2025-09-16 14:45:00,352,350,1743,392,363
SMF_Lisboa_02,2025-09-16 15:00:00,218,214,1084,231,220
SMF_Lisboa_02,2025-09-16 15:15:00,281,273,1226,295,290
SMF_Lisboa_02,2025-09-16 15:30:00,277,267,1456,302,283
SMF_Lisboa_02,2025-09-16 15:45:00,275,271,1251,286,284
SMF_Lisboa_02,2025-09-16 16:00:00,367,360,1618,408,374
SMF_Lisboa_02,2025-09-16 16:15:00,282,278,1481,329,300
SMF_Lisboa_02,2025-09-16 16:30:00,268,265,1159,292,265
SMF_Lisboa_02,2025-09-16 16:45:00,239,228,1288,257,238
SMF_Lisboa_02,2025-09-16 17:00:00,232,229,1089,262,244
SMF_Lisboa_02,2025-09-16 17:15:00,236,232,1262,270,253
SMF_Lisboa_02,2025-09-16 17:30:00,262,256,1263,300,280
SMF_Lisboa_02,2025-09-16 17:45:00,329,321,1816,368,342
SMF_Lisboa_02,2025-09-16 18:00:00,404,380,1892,443,387
SMF_Lisboa_02,2025-09-16 18:15:00,261,258,1431,285,268
SMF_Lisboa_02,2025-09-16 18:30:00,351,348,1917,359,366
SMF_Lisboa_02,2025-09-16 18:45:00,243,236,1353,266,233
SMF_Lisboa_02,2025-09-16 19:00:00,401,395,1830,442,413
SMF_Lisboa_02,2025-09-16 19:15:00,310,298,1753,334,318
SMF_Lisboa_02,2025-09-16 19:30:00,440,440,2091,491,454
SMF_Lisboa_02,2025-09-16 19:45:00,320,309,1655,336,326
SMF_Lisboa_02,2025-09-16 20:00:00,284,271,1663,310,286
SMF_Lisboa_02,2025-09-16 20:15:00,435,424,1704,471,449
SMF_Lisboa_02,2025-09-16 20:30:00,316,308,1548,348,325
SMF_Lisboa_02,2025-09-16 20:45:00,356,342,1856,394,367
SMF_Lisboa_02,2025-09-16 21:00:00,390,383,1841,433,405
SMF_Lisboa_02,2025-09-16 21:15:00,423,414,2232,455,431
SMF_Lisboa_02,2025-09-16 21:30:00,274,266,1478,294,295
SMF_Lisboa_02,2025-09-16 21:45:00,404,396,1746,454,400
SMF_Lisboa_02,2025-09-16 22:00:00,220,216,826,238,234
SMF_Lisboa_02,2025-09-16 22:15:00,188,182,1155,217,188
SMF_Lisboa_02,2025-09-16 22:30:00,254,250,1004,292,265
SMF_Lisboa_02,2025-09-16 22:45:00,200,197,869,215,215
SMF_Lisboa_02,2025-09-16 23:00:00,157,148,967,170,159
SMF_Lisboa_02,2025-09-16 23:15:00,157,153,695,179,170
SMF_Lisboa_02,2025-09-16 23:30:00,189,183,1082,210,201
SMF_Lisboa_02,2025-09-16 23:45:00,192,190,851,211,187
SMF_Lisboa_02,2025-09-17 00:00:00,74,71,753,73,79
SMF_Lisboa_02,2025-09-17 00:15:00,209,200,1188,232,210
SMF_Lisboa_02,2025-09-17 00:30:00,238,226,1089,274,248
SMF_Lisboa_02,2025-09-17 00:45:00,196,191,735,226,202
SMF_Lisboa_02,2025-09-17 01:00:00,150,148,792,167,170
SMF_Lisboa_02,2025-09-17 01:15:00,196,192,869,219,206
SMF_Lisboa_02,2025-09-17 01:30:00,187,180,915,197,185
SMF_Lisboa_02,2025-09-17 01:45:00,169,166,1003,193,174
SMF_Lisboa_02,2025-09-17 02:00:00,206,203,875,219,224
SMF_Lisboa_02,2025-09-17 02:15:00,162,156,925,180,164
SMF_Lisboa_02,2025-09-17 02:30:00,215,205,998,243,222
SMF_Lisboa_02,2025-09-17 02:45:00,211,206,838,234,215
SMF_Lisboa_02,2025-09-17 03:00:00,248,243,977,261,267
SMF_Lisboa_02,2025-09-17 03:15:00,172,165,853,198,163
SMF_Lisboa_02,2025-09-17 03:30:00,176,170,1060,205,183
SMF_Lisboa_02,2025-09-17 03:45:00,201,195,1114,213,202
SMF_Lisboa_02,2025-09-17 04:00:00,320,309,1344,342,327
SMF_Lisboa_02,2025-09-17 04:15:00,211,205,818,230,229
SMF_Lisboa_02,2025-09-17 04:30:00,241,234,1168,260,257
SMF_Lisboa_02,2025-09-17 04:45:00,130,126,906,152,129
SMF_Lisboa_02,2025-09-17 05:00:00,167,162,1014,192,171
SMF_Lisboa_02,2025-09-17 05:15:00,185,178,929,211,182
SMF_Lisboa_02,2025-09-17 05:30:00,208,202,1082,214,205
SMF_Lisboa_02,2025-09-17 05:45:00,154,146,855,162,147
SMF_Lisboa_02,2025-09-17 06:00:00,237,226,1463,244,257
SMF_Lisboa_02,2025-09-17 06:15:00,245,244,1190,271,266
SMF_Lisboa_02,2025-09-17 06:30:00,288,278,1387,325,295
SMF_Lisboa_02,2025-09-17 06:45:00,250,242,1072,286,256
SMF_Lisboa_02,2025-09-17 07:00:00,270,267,1330,297,279
SMF_Lisboa_02,2025-09-17 07:15:00,234,228,1058,253,237
SMF_Lisboa_02,2025-09-17 07:30:00,218,216,1209,237,205
SMF_Lisboa_02,2025-09-17 07:45:00,321,307,1613,348,321
SMF_Lisboa_02,2025-09-17 08:00:00,321,306,1810,370,330
SMF_Lisboa_02,2025-09-17 08:15:00,369,371,1873,420,386
SMF_Lisboa_02,2025-09-17 08:30:00,393,389,1886,431,409
SMF_Lisboa_02,2025-09-17 08:45:00,464,464,2122,525,486
SMF_Lisboa_02,2025-09-17 09:00:00,362,349,1822,402,371
SMF_Lisboa_02,2025-09-17 09:15:00,347,337,1644,375,358
SMF_Lisboa_02,2025-09-17 09:30:00,333,325,1837,359,335
SMF_Lisboa_02,2025-09-17 09:45:00,453,430,2233,497,455
SMF_Lisboa_02,2025-09-17 10:00:00,328,312,1495,362,320
SMF_Lisboa_02,2025-09-17 10:15:00,328,322,1433,358,343
SMF_Lisboa_02,2025-09-17 10:30:00,282,276,1372,316,282
SMF_Lisboa_02,2025-09-17 10:45:00,235,225,1367,263,232
SMF_Lisboa_02,2025-09-17 11:00:00,333,322,1593,385,343
SMF_Lisboa_02,2025-09-17 11:15:00,287,283,1430,315,312
SMF_Lisboa_02,2025-09-17 11:30:00,241,233,1301,263,238
SMF_Lisboa_02,2025-09-17 11:45:00,307,301,1571,334,317
SMF_Lisboa_02,2025-09-17 12:00:00,327,313,1800,354,327
SMF_Lisboa_02,2025-09-17 12:15:00,410,396,2127,454,415
SMF_Lisboa_02,2025-09-17 12:30:00,335,337,1950,373,356
SMF_Lisboa_02,2025-09-17 12:45:00,449,430,2232,505,449
SMF_Lisboa_02,2025-09-17 13:00:00,417,402,2139,443,412
SMF_Lisboa_02,2025-09-17 13:15:00,414,413,1981,462,428
SMF_Lisboa_02,2025-09-17 13:30:00,393,380,1874,434,399
SMF_Lisboa_02,2025-09-17 13:45:00,515,495,2347,578,530
SMF_Lisboa_02,2025-09-17 14:00:00,194,184,987,218,200
SMF_Lisboa_02,2025-09-17 14:15:00,210,206,1085,218,221
SMF_Lisboa_02,2025-09-17 14:30:00,349,341,1635,372,365
SMF_Lisboa_02,2025-09-17 14:45:00,253,254,1312,291,266
SMF_Lisboa_02,2025-09-17 15:00:00,208,206,1050,224,213
SMF_Lisboa_02,2025-09-17 15:15:00,247,238,1312,275,253
SMF_Lisboa_02,2025-09-17 15:30:00,332,318,1588,365,323
SMF_Lisboa_02,2025-09-17 15:45:00,271,265,1461,310,283
SMF_Lisboa_02,2025-09-17 16:00:00,281,280,1268,306,287
SMF_Lisboa_02,2025-09-17 16:15:00,308,307,1474,319,321
SMF_Lisboa_02,2025-09-17 16:30:00,297,286,1432,323,284
SMF_Lisboa_02,2025-09-17 16:45:00,298,285,1495,319,295
SMF_Lisboa_02,2025-09-17 17:00:00,235,231,1198,273,230
SMF_Lisboa_02,2025-09-17 17:15:00,350,349,1743,398,367
SMF_Lisboa_02,2025-09-17 17:30:00,244,232,1254,266,235
SMF_Lisboa_02,2025-09-17 17:45:00,243,236,1060,266,248
SMF_Lisboa_02,2025-09-17 18:00:00,326,316,1645,366,319
SMF_Lisboa_02,2025-09-17 18:15:00,335,332,1733,377,339
SMF_Lisboa_02,2025-09-17 18:30:00,332,316,1810,363,330
SMF_Lisboa_02,2025-09-17 18:45:00,327,317,1715,375,339
SMF_Lisboa_02,2025-09-17 19:00:00,362,343,1847,372,365
SMF_Lisboa_02,2025-09-17 19:15:00,352,343,1791,400,363
SMF_Lisboa_02,2025-09-17 19:30:00,399,380,2017,421,406
SMF_Lisboa_02,2025-09-17 19:45:00,345,333,1534,393,354
SMF_Lisboa_02,2025-09-17 20:00:00,412,396,2060,452,411
SMF_Lisboa_02,2025-09-17 20:15:00,376,367,1912,419,377
SMF_Lisboa_02,2025-09-17 20:30:00,286,284,1498,291,307
SMF_Lisboa_02,2025-09-17 20:45:00,448,442,1972,507,468
SMF_Lisboa_02,2025-09-17 21:00:00,397,383,1988,430,403
SMF_Lisboa_02,2025-09-17 21:15:00,324,312,1598,358,335
SMF_Lisboa_02,2025-09-17 21:30:00,375,361,2139,426,387
SMF_Lisboa_02,2025-09-17 21:45:00,360,351,1860,376,359
SMF_Lisboa_02,2025-09-17 22:00:00,142,136,953,156,142
SMF_Lisboa_02,2025-09-17 22:15:00,139,137,677,149,149
SMF_Lisboa_02,2025-09-17 22:30:00,165,158,871,180,161
SMF_Lisboa_02,2025-09-17 22:45:00,206,204,852,212,197
SMF_Lisboa_02,2025-09-17 23:00:00,221,217,849,237,236
SMF_Lisboa_02,2025-09-17 23:15:00,200,194,872,219,193
SMF_Lisboa_02,2025-09-17 23:30:00,144,139,698,151,138
SMF_Lisboa_02,2025-09-17 23:45:00,217,207,1113,257,218
SMF_Lisboa_02,2025-09-18 00:00:00,115,112,782,136,124
SMF_Lisboa_02,2025-09-18 00:15:00,175,167,901,195,172
SMF_Lisboa_02,2025-09-18 00:30:00,156,149,774,172,152
SMF_Lisboa_02,2025-09-18 00:45:00,171,167,1008,207,167
SMF_Lisboa_02,2025-09-18 01:00:00,167,161,938,187,170
SMF_Lisboa_02,2025-09-18 01:15:00,151,144,991,166,152
SMF_Lisboa_02,2025-09-18 01:30:00,135,131,766,134,141
SMF_Lisboa_02,2025-09-18 01:45:00,237,234,1039,267,262
