UPF_ID,Timestamp,GTP_N3_Octets_DL,GTP_N3_Octets_UL,GTP_N3_Packets_DL,GTP_N3_Packets_UL,N6_Throughput_DL,N6_Throughput_UL,Packet_Loss_Rate_UL
UPF_Lisboa_01,2025-09-12 05:15:00,83436705,37169468,93789,123449,2.5745234640326786,1.643545078097504,0.13895841506106196
UPF_Lisboa_01,2025-09-12 05:30:00,484084770,98707986,105691,129631,5.3549178380566245,2.566132802901535,0.13683042375706428
UPF_Lisboa_01,2025-09-12 05:45:00,201433443,164371117,83959,108828,2.8203300815458965,2.8926626342998834,0.0737864010419631
UPF_Lisboa_01,2025-09-12 06:00:00,523639475,201751885,548389,189341,2.10489066015384,3.0757296657089332,0.0
UPF_Lisboa_01,2025-09-12 06:15:00,677494224,347732058,449300,282437,4.689714964623757,1.9133098660516035,0.13440212104783247
UPF_Lisboa_01,2025-09-12 06:30:00,556652869,335481418,340512,137295,4.501486750598774,3.1025981347197678,0.16461234829807997
UPF_Lisboa_01,2025-09-12 06:45:00,597099111,475004534,314129,171791,3.5775765063337612,3.208156059707231,0.009487756818504042
UPF_Lisboa_01,2025-09-12 07:00:00,622430547,218351468,321036,187566,5.1672870868717204,4.146675765469346,0.11429492163012096
UPF_Lisboa_01,2025-09-12 07:15:00,816697012,240403401,366469,309288,7.999483603528448,3.8031253169116432,0.06415783517601772
UPF_Lisboa_01,2025-09-12 07:30:00,802319120,392848942,464042,229352,7.07494060977743,4.168540991192804,0.0953388336761052
UPF_Lisboa_01,2025-09-12 07:45:00,650201990,413711817,492518,241376,6.354615011169482,3.107778501873688,0.17131529815732846
UPF_Lisboa_01,2025-09-12 08:00:00,1165315799,472922456,696977,331236,10.541129896517763,5.264774457209886,0.14032314934918863
UPF_Lisboa_01,2025-09-12 08:15:00,632911682,469287044,556553,204007,10.843075455288357,4.851825103540031,0.02004415552621537
UPF_Lisboa_01,2025-09-12 08:30:00,751645962,365636973,496549,228381,10.560834095116153,4.522135797280544,0.18633204529600889
UPF_Lisboa_01,2025-09-12 08:45:00,1016638808,514604965,709110,358164,7.740994171895176,5.267727946262598,0.09916256827800138
UPF_Lisboa_01,2025-09-12 09:00:00,958131794,642929211,733062,322593,9.133626772694496,5.3432493439501165,0.07087742355494127
UPF_Lisboa_01,2025-09-12 09:15:00,1007724616,551559911,795182,389961,10.227468622014023,5.814949024911041,0.08127976806642051
UPF_Lisboa_01,2025-09-12 09:30:00,1075975338,617133075,738593,430512,12.389886994943396,8.110400493200057,0.16283196427170346
UPF_Lisboa_01,2025-09-12 09:45:00,807491220,393868348,385517,234839,9.19871236138472,3.639716613136017,0.01959333386292067
UPF_Lisboa_01,2025-09-12 10:00:00,293510897,152839590,313291,115084,5.957939190692394,2.0656350686105096,0.1911887144381652
UPF_Lisboa_01,2025-09-12 10:15:00,587734307,445835657,436615,240430,4.833443254303077,3.7234527663511603,0.1017771869500651
UPF_Lisboa_01,2025-09-12 10:30:00,778669656,398202765,500778,231596,8.366357184083805,3.671955988600534,0.0
UPF_Lisboa_01,2025-09-12 10:45:00,648981887,181455687,654600,232620,3.803694899253106,3.979237755495853,0.03027356496281451
UPF_Lisboa_01,2025-09-12 11:00:00,580987099,274369692,405870,209782,4.090381796286987,2.8842056386265726,0.21991240588145794
UPF_Lisboa_01,2025-09-12 11:15:00,710543528,340749776,386034,153166,5.408024453696867,3.6636736148954387,0.09421633282896456
UPF_Lisboa_01,2025-09-12 11:30:00,583515128,226829424,344406,113466,6.524949887911294,2.6851367157855766,0.05617191904530998
UPF_Lisboa_01,2025-09-12 11:45:00,810552642,429285656,439225,221430,8.126216251704125,3.896556548080935,0.15611388529124334
UPF_Lisboa_01,2025-09-12 12:00:00,937869354,426488063,521426,291544,8.109006326540008,5.084466726157458,0.1309484121897197
UPF_Lisboa_01,2025-09-12 12:15:00,1190664732,417140574,721924,264582,9.95150936446495,4.918531568062644,0.1304347799382028
UPF_Lisboa_01,2025-09-12 12:30:00,833757812,402187704,597282,308437,6.711628637716039,4.912006671071032,0.0
UPF_Lisboa_01,2025-09-12 12:45:00,716863431,358339277,519381,325381,5.456637803890621,5.472841074610983,0.0877712594678702
UPF_Lisboa_01,2025-09-12 13:00:00,1192055390,576027325,714467,462967,10.527244075882992,5.951539635752798,0.1701801203946885
UPF_Lisboa_01,2025-09-12 13:15:00,1078927939,457337458,730312,339256,8.160104686625399,4.303877128775021,0.16414341068491622
UPF_Lisboa_01,2025-09-12 13:30:00,912131048,434904135,665348,312272,10.027068019671768,4.354113715262521,0.08547558281890899
UPF_Lisboa_01,2025-09-12 13:45:00,867024252,399945788,586860,319577,8.441954208606404,4.494407501143615,0.07404807250619766
UPF_Lisboa_01,2025-09-12 14:00:00,669985106,295259941,510883,287594,8.008710927066577,3.1577152182565857,0.07768965600360127
UPF_Lisboa_01,2025-09-12 14:15:00,215394400,324130240,356227,149586,6.653323454180249,3.269743562163411,0.02611156118720369
UPF_Lisboa_01,2025-09-12 14:30:00,698733098,412488413,419017,315325,11.428374801700702,5.364987334424173,0.047422605003978824
UPF_Lisboa_01,2025-09-12 14:45:00,508969616,312374718,268417,118733,4.837317114864501,1.215248446953625,0.16102302666637835
UPF_Lisboa_01,2025-09-12 15:00:00,769819083,274655606,428030,200265,4.568115982142993,2.860967073421482,0.149213951141916
UPF_Lisboa_01,2025-09-12 15:15:00,522462393,279697136,506921,260716,6.380590696052408,3.5293076113977113,0.1248798672922527
UPF_Lisboa_01,2025-09-12 15:30:00,820734347,334830688,506781,180685,5.172001626029209,2.680401177248359,0.1415351015498571
UPF_Lisboa_01,2025-09-12 15:45:00,517330932,217444900,615206,200086,4.191393548826566,3.2137574307807566,0.08465565367828576
UPF_Lisboa_01,2025-09-12 16:00:00,569059075,229177700,333839,128377,5.82624182568722,2.3526129064663603,0.18999432647563988
UPF_Lisboa_01,2025-09-12 16:15:00,788830940,264678158,482765,337059,8.321751164257384,5.239692544477995,0.045848712213391624
UPF_Lisboa_01,2025-09-12 16:30:00,832996984,414067890,495315,308187,9.219229781111595,4.983413736078482,0.15533804116162642
UPF_Lisboa_01,2025-09-12 16:45:00,540989308,270108539,419778,208448,6.081881940522652,5.011489751258987,0.16777176514675796
UPF_Lisboa_01,2025-09-12 17:00:00,260612328,79301097,464191,106976,2.6314958157528476,1.569332137925418,0.12651856020512153
UPF_Lisboa_01,2025-09-12 17:15:00,732063990,270621339,476308,111207,5.965870851084081,3.5685031397196276,0.09716286371001798
UPF_Lisboa_01,2025-09-12 17:30:00,377874660,257276979,260208,168881,4.564638045436582,2.4620836927035175,0.1336823579699389
UPF_Lisboa_01,2025-09-12 17:45:00,344247725,354583489,458144,252281,8.468835221740667,3.8173444473651994,0.0922489176871856
UPF_Lisboa_01,2025-09-12 18:00:00,1099486036,479089963,706324,210481,7.395168751926088,3.5413413608599544,0.1292661473718166
UPF_Lisboa_01,2025-09-12 18:15:00,963769508,548770822,631025,362012,8.736777287491963,4.428335361447195,0.15942670920335453
UPF_Lisboa_01,2025-09-12 18:30:00,857311677,335171319,469689,213157,7.490083387946207,5.0907798745944834,0.03513513254096197
UPF_Lisboa_01,2025-09-12 18:45:00,807259566,451186737,799389,337653,10.887703348505138,5.294829750845418,0.051985327867504594
UPF_Lisboa_01,2025-09-12 19:00:00,1271281729,596970417,829693,377644,8.622389912736265,5.30971667038823,0.1833152097630182
UPF_Lisboa_01,2025-09-12 19:15:00,1011906049,367916134,478509,340677,7.340788832490447,2.529255372856273,0.13520401951763833
UPF_Lisboa_01,2025-09-12 19:30:00,599091233,198911421,636710,244772,6.443685537663748,3.3619554710519344,0.07109940358166396
UPF_Lisboa_01,2025-09-12 19:45:00,759855184,437930135,699745,374952,11.088827206487478,4.593437409894949,0.09852167500992236
UPF_Lisboa_01,2025-09-12 20:00:00,627137093,364175141,373499,254890,7.796999346923195,4.60527102703906,0.06491812822244325
UPF_Lisboa_01,2025-09-12 20:15:00,806182670,464349562,445083,331447,8.017262097634744,5.1416305556997814,0.0922776095900993
UPF_Lisboa_01,2025-09-12 20:30:00,821224059,490607831,740772,324128,10.27543384073679,4.748799480532237,0.15525145241397886
UPF_Lisboa_01,2025-09-12 20:45:00,1008330191,331165354,712973,304353,7.376728585196862,4.285147403452126,0.134185403185027
UPF_Lisboa_01,2025-09-12 21:00:00,965156483,373012056,553084,351236,11.70092753676644,3.753304482959633,0.03185493385005769
UPF_Lisboa_01,2025-09-12 21:15:00,994802540,499196316,653580,371571,10.62772856646568,4.771582577658504,0.13034089218696304
UPF_Lisboa_01,2025-09-12 21:30:00,926098379,407062067,538727,174169,12.123316740295945,5.205621021760843,0.1346990280129118
UPF_Lisboa_01,2025-09-12 21:45:00,1098095439,415785214,652331,378851,10.8263996478433,4.895485137820474,0.177900211853828
UPF_Lisboa_01,2025-09-12 22:00:00,475179843,112258728,395893,140802,1.839633159349018,1.4873192803438382,0.1559002924954691
UPF_Lisboa_01,2025-09-12 22:15:00,141864142,70961430,225632,102321,3.8169723309229244,1.9656806989618567,0.14288401953515467
UPF_Lisboa_01,2025-09-12 22:30:00,522736680,69362134,53143,89047,3.111432865243039,0.26290061940699916,0.18791707862960835
UPF_Lisboa_01,2025-09-12 22:45:00,392567112,105215543,142909,12585,0.7153169452978287,0.0,0.12517121740130888
UPF_Lisboa_01,2025-09-12 23:00:00,250403722,218597202,257209,50975,2.5589930378846217,1.0499261850132369,0.07638967400272115
UPF_Lisboa_01,2025-09-12 23:15:00,97680592,82844011,171935,130208,2.6935318882363437,0.0,0.1788193253712838
UPF_Lisboa_01,2025-09-12 23:30:00,287157547,138224093,365609,203625,4.105386590871311,2.22263269106249,0.13558265062162186
UPF_Lisboa_01,2025-09-12 23:45:00,190722217,276008572,260178,168399,3.8129344876690086,1.9545709473333959,0.1365555455250869
UPF_Lisboa_01,2025-09-13 00:00:00,265463472,76953655,359869,75001,5.314729475508692,0.2809997771422986,0.021802968173850634
UPF_Lisboa_01,2025-09-13 00:15:00,82306816,80938503,153954,85622,3.173653630413127,0.6375593213511216,0.1354886861816886
UPF_Lisboa_01,2025-09-13 00:30:00,406657678,154569580,234038,109362,2.6179777305960634,0.8307109241418602,0.09120257598183053
UPF_Lisboa_01,2025-09-13 00:45:00,286623456,79489505,132353,-15468,1.2305838771848274,2.6490115511819354,0.16465214738579925
UPF_Lisboa_01,2025-09-13 01:00:00,318385070,207521455,84503,87093,0.8266317835888433,0.6750595999252689,0.10075121060462687
UPF_Lisboa_01,2025-09-13 01:15:00,40068545,4681077,144197,51815,0.6543830669495818,1.7065119317713897,0.047439545193329304
UPF_Lisboa_01,2025-09-13 01:30:00,304106382,673559,124974,143714,1.2898629208906058,0.6704363591239187,0.1620633011219913
UPF_Lisboa_01,2025-09-13 01:45:00,332157444,27538172,75786,60833,2.5526619459819413,2.6556582537707554,0.16100114501321378
UPF_Lisboa_01,2025-09-13 02:00:00,324690297,249399021,277134,-3639,3.9760046406950256,0.5731543094415892,0.05194779735415844
UPF_Lisboa_01,2025-09-13 02:15:00,323274146,30334771,215356,64082,3.6124189039627104,0.34176235875251426,0.18574792683886918
UPF_Lisboa_01,2025-09-13 02:30:00,292838447,44652481,46151,30453,0.5644590920147998,2.5080951683950374,0.10836086017936755
UPF_Lisboa_01,2025-09-13 02:45:00,361276941,61730014,73805,85137,0.2596536864212906,0.6335699945497026,0.07111424234094
UPF_Lisboa_01,2025-09-13 03:00:00,346201437,202675200,6927,55689,2.9661933917109766,0.6014093797053209,0.11868069523896982
UPF_Lisboa_01,2025-09-13 03:15:00,261229013,102228949,234514,185976,3.328414979214744,0.0039311994452131405,0.11460326505813151
UPF_Lisboa_01,2025-09-13 03:30:00,364418541,114934604,173596,77558,4.042005590330032,2.1628607246214275,0.1458521037398994
UPF_Lisboa_01,2025-09-13 03:45:00,317231720,88836657,90476,62953,3.779087201658592,0.37969886259618324,0.005467714079292779
UPF_Lisboa_01,2025-09-13 04:00:00,466953740,116792686,254883,76867,4.470096826570445,1.5459198210338376,0.03293879031013594
UPF_Lisboa_01,2025-09-13 04:15:00,265962650,48170501,176454,182915,0.5019754307328039,1.3670740746609362,0.12296134956550966
UPF_Lisboa_01,2025-09-13 04:30:00,187831555,97044383,79043,36701,0.90332998459651,1.0730875283589218,0.13380227480308338
UPF_Lisboa_01,2025-09-13 04:45:00,263880432,-11826085,24278,85033,2.505865149237283,1.364817161496667,0.06805652873762708
UPF_Lisboa_01,2025-09-13 05:00:00,523720113,104923484,109848,132114,3.8359589076463103,0.8208613272838701,0.048779232871523664
UPF_Lisboa_01,2025-09-13 05:15:00,-179832381,150830101,-150066,152169,1.2933936579996337,1.6660758666691888,0.10119256833726199
UPF_Lisboa_01,2025-09-13 05:30:00,212873816,55218340,64134,76729,0.0,2.3852472991132085,0.14400094397655666
UPF_Lisboa_01,2025-09-13 05:45:00,105348469,130906986,160350,156235,1.0302280091380982,2.077581019406925,0.12658915447483
UPF_Lisboa_01,2025-09-13 06:00:00,530254622,173611395,126001,122045,2.7678671035274105,1.3277608160569792,0.16540113683392266
UPF_Lisboa_01,2025-09-13 06:15:00,618066312,280604323,287692,138515,6.060241785956797,3.0585765546704855,0.10528035009776747
UPF_Lisboa_01,2025-09-13 06:30:00,534316199,193028948,380856,187887,3.0776470971208703,3.0940861928930974,0.11592526623319238
UPF_Lisboa_01,2025-09-13 06:45:00,496721470,245773630,328102,135795,5.234050930143447,2.397133147147029,0.054012551810485185
UPF_Lisboa_01,2025-09-13 07:00:00,513940556,315663435,203618,216063,5.328149025803568,2.494825713442273,0.16701670811893815
UPF_Lisboa_01,2025-09-13 07:15:00,474414063,176589357,-26753,33242,3.9734886378759784,2.009995314268752,0.09711985648453564
UPF_Lisboa_01,2025-09-13 07:30:00,566770133,251829740,320929,329767,9.525920581162966,4.335279196277473,0.15229224687156495
UPF_Lisboa_01,2025-09-13 07:45:00,773503034,333076552,505957,229134,3.700514432330308,2.627209164380958,0.09662021673785065
UPF_Lisboa_01,2025-09-13 08:00:00,653840610,381186151,494758,173869,9.447985794609677,2.6632763011176723,0.04905005268319687
UPF_Lisboa_01,2025-09-13 08:15:00,842754799,260009612,550942,355672,10.5018534756339,4.862897771004826,0.06875111309986212
UPF_Lisboa_01,2025-09-13 08:30:00,746985091,385874132,513689,189361,6.978500713780024,3.437515357702863,0.06888948175015819
UPF_Lisboa_01,2025-09-13 08:45:00,856107760,348477341,445089,308604,7.5362481307678975,3.528710449670794,0.11082756766947453
UPF_Lisboa_01,2025-09-13 09:00:00,871775910,322772070,677213,299178,5.865852428646922,1.8939308005446565,0.04284417488784625
UPF_Lisboa_01,2025-09-13 09:15:00,780243056,439097786,562788,179731,9.98778656076488,3.6133966298793014,0.1826200318205294
UPF_Lisboa_01,2025-09-13 09:30:00,653881927,238454450,441024,269307,4.760399960082397,2.793252901010108,0.1751089320543473
UPF_Lisboa_01,2025-09-13 09:45:00,945917033,404659428,568248,238070,7.337204587118049,2.958077227619323,0.11377408195313676
UPF_Lisboa_01,2025-09-13 10:00:00,317747982,218412915,305097,160531,6.7494529610388065,2.4609353190163756,0.10640096667904682
UPF_Lisboa_01,2025-09-13 10:15:00,347023113,167297928,330143,39078,5.1591202701967305,1.9092084811195393,0.21146930312853676
UPF_Lisboa_01,2025-09-13 10:30:00,461916185,283427971,528682,118341,8.845524230166113,1.344403068769991,0.03725889044451833
UPF_Lisboa_01,2025-09-13 10:45:00,267108162,108221954,320964,136990,4.536072662042826,1.9375528107634663,0.011256801265298766
UPF_Lisboa_01,2025-09-13 11:00:00,436267677,214528659,189361,130897,2.646760653993102,2.313803108102749,0.03111590711999486
UPF_Lisboa_01,2025-09-13 11:15:00,249027768,207079577,488874,279642,6.099235248569665,5.00269162142582,0.19390429326906147
UPF_Lisboa_01,2025-09-13 11:30:00,507874472,225209651,181911,138260,6.552088080101713,1.955302803350595,0.05869878735347353
UPF_Lisboa_01,2025-09-13 11:45:00,376439302,210950724,285590,136524,6.986536012240919,3.518847997643012,0.08756011462948572
UPF_Lisboa_01,2025-09-13 12:00:00,480690339,246727717,522985,203880,8.29376241781073,5.140595020610622,0.16783354697780622
UPF_Lisboa_01,2025-09-13 12:15:00,581005572,567398206,576976,340795,10.508584855003885,4.632423747941256,0.07597156568693912
UPF_Lisboa_01,2025-09-13 12:30:00,806033872,249328892,592286,369794,6.240095775958117,3.597451313860387,0.1828660954244476
UPF_Lisboa_01,2025-09-13 12:45:00,625012408,394103262,433231,269643,7.735945418122667,4.694023297427073,0.12127073216112971
UPF_Lisboa_01,2025-09-13 13:00:00,928456570,311084113,274308,265730,10.066814015415346,3.534601911854246,0.10395917757148851
UPF_Lisboa_01,2025-09-13 13:15:00,593327515,324470881,534767,226404,5.897338487966001,4.335589780170157,0.10411776846919593
UPF_Lisboa_01,2025-09-13 13:30:00,562060817,171099120,338083,191564,5.556430457659824,1.5913754318632762,0.06009802067557248
UPF_Lisboa_01,2025-09-13 13:45:00,867296409,186059437,281911,76013,7.894605749572785,1.9555925840269381,0.03017805971604874
UPF_Lisboa_01,2025-09-13 14:00:00,103016257,192241079,133797,165378,4.400343869852208,2.12322314767484,0.19628480795938735
UPF_Lisboa_01,2025-09-13 14:15:00,281106774,136395774,349552,143288,4.404875990642157,2.8577981466411284,0.11458471623494637
UPF_Lisboa_01,2025-09-13 14:30:00,481339851,93366235,343061,157182,5.094859535891339,1.7013497308759036,0.08396885567831663
UPF_Lisboa_01,2025-09-13 14:45:00,394236942,200427586,186178,182653,8.455856367978257,3.102734325285825,0.16826465709076222
UPF_Lisboa_01,2025-09-13 15:00:00,410096664,92780134,511850,160924,5.261624292979005,1.527991543660572,0.1234658535047712
UPF_Lisboa_01,2025-09-13 15:15:00,628670227,254720278,266359,100609,2.741559509141622,1.5895636762067245,0.0425796597149424
UPF_Lisboa_01,2025-09-13 15:30:00,540586421,190985657,508413,130551,5.605947012346816,3.575650163209903,0.10888972687626722
UPF_Lisboa_01,2025-09-13 15:45:00,852037182,267932016,504949,214910,5.357579942192423,3.4750709570523215,0.10873795067568154
UPF_Lisboa_01,2025-09-13 16:00:00,319094291,314186222,396603,136651,5.642323167412426,2.3828489827751373,0.12355003050203832
UPF_Lisboa_01,2025-09-13 16:15:00,471833348,249236583,265676,102967,5.577970139114722,2.732846778230532,0.11014917502550889
UPF_Lisboa_01,2025-09-13 16:30:00,447939364,145710033,525895,164963,5.860744228484949,2.484434328195342,0.08994818293121196
UPF_Lisboa_01,2025-09-13 16:45:00,498050220,176996329,428763,152247,4.896970097386335,1.26434867575244,0.07758502408909407
UPF_Lisboa_01,2025-09-13 17:00:00,613479603,280708338,394939,113650,8.63847358221372,3.4327818835775,0.22919456949596956
UPF_Lisboa_01,2025-09-13 17:15:00,493145784,276556053,425881,206190,8.18120075005562,4.773852268045052,0.13792461678622547
UPF_Lisboa_01,2025-09-13 17:30:00,132246096,325971966,324738,106578,4.488659383537996,2.5624621941843153,0.07029149135982672
UPF_Lisboa_01,2025-09-13 17:45:00,521844634,194529879,182210,191759,4.389501700779185,2.131587427026592,0.06287555295153119
UPF_Lisboa_01,2025-09-13 18:00:00,953140930,472999709,464875,209219,6.00423251366647,3.18677183365165,0.08064313871798776
UPF_Lisboa_01,2025-09-13 18:15:00,686293907,353995515,509966,169080,8.706480531156558,4.920679687447652,0.07099944806311197
UPF_Lisboa_01,2025-09-13 18:30:00,491552761,138188774,403453,210312,3.902047064827309,3.47857941347705,0.08820871343710551
UPF_Lisboa_01,2025-09-13 18:45:00,930813509,318096729,629032,397800,10.186363958677545,4.044981063150972,0.14891949898015258
