PGW_ID,Timestamp,SM_ActivePDNSessions,SM_PdnConnEstabAtt,SM_PdnConnEstabSucc,SGi_Volume_DL,SGi_Volume_UL,APN_Data_Volume
PGW_Lisboa_01,2025-09-13 06:30:00,1078,271,261,288381540,211825500,680383096
PGW_Lisboa_01,2025-09-13 06:45:00,1165,187,182,656937010,247192226,482221847
PGW_Lisboa_01,2025-09-13 07:00:00,1252,252,240,465922211,177347099,684370218
PGW_Lisboa_01,2025-09-13 07:15:00,1082,212,204,390889829,120469337,591603080
PGW_Lisboa_01,2025-09-13 07:30:00,1141,187,184,347068100,164821604,467643945
PGW_Lisboa_01,2025-09-13 07:45:00,1259,206,202,468789042,239007720,615348034
PGW_Lisboa_01,2025-09-13 08:00:00,1592,337,328,686953083,445417056,1041327814
PGW_Lisboa_01,2025-09-13 08:15:00,1379,335,327,449038102,222449978,806161277
PGW_Lisboa_01,2025-09-13 08:30:00,1406,288,278,291767186,319115403,632447253
PGW_Lisboa_01,2025-09-13 08:45:00,1786,374,367,882073782,312378583,880783624
PGW_Lisboa_01,2025-09-13 09:00:00,1335,270,256,248489098,394972056,567470515
PGW_Lisboa_01,2025-09-13 09:15:00,1555,321,315,758601426,279863434,859372554
PGW_Lisboa_01,2025-09-13 09:30:00,1462,310,307,564603363,319296898,705075446
PGW_Lisboa_01,2025-09-13 09:45:00,1586,346,336,512624288,305221135,948791538
PGW_Lisboa_01,2025-09-13 10:00:00,1528,291,281,515320743,220273556,833951468
PGW_Lisboa_01,2025-09-13 10:15:00,992,209,206,235808015,193488970,695830082
PGW_Lisboa_01,2025-09-13 10:30:00,1108,241,226,264757350,218663130,288530415
PGW_Lisboa_01,2025-09-13 10:45:00,1637,356,345,673093418,302851041,873023502
PGW_Lisboa_01,2025-09-13 11:00:00,1205,242,238,369728935,80649768,337298336
PGW_Lisboa_01,2025-09-13 11:15:00,932,187,185,393634933,78910986,318000007
PGW_Lisboa_01,2025-09-13 11:30:00,1456,320,304,390385392,240915726,712369507
PGW_Lisboa_01,2025-09-13 11:45:00,1058,252,247,143010018,91557156,459022875
PGW_Lisboa_01,2025-09-13 12:00:00,1883,384,368,525991061,287635859,830536967
PGW_Lisboa_01,2025-09-13 12:15:00,1707,366,351,735876287,195965309,735388338
PGW_Lisboa_01,2025-09-13 12:30:00,1299,268,258,386211235,234794757,692148339
PGW_Lisboa_01,2025-09-13 12:45:00,1514,245,241,645912495,395729767,945702173
PGW_Lisboa_01,2025-09-13 13:00:00,1768,344,341,550739947,271319575,875240214
PGW_Lisboa_01,2025-09-13 13:15:00,1287,250,238,438809144,221552951,738565096
PGW_Lisboa_01,2025-09-13 13:30:00,1624,321,318,655846495,310676372,859315599
PGW_Lisboa_01,2025-09-13 13:45:00,1331,298,293,633698926,211075514,830673181
PGW_Lisboa_01,2025-09-13 14:00:00,1040,240,233,283263462,209489351,438309903
PGW_Lisboa_01,2025-09-13 14:15:00,1260,251,245,598920569,259766969,765209396
PGW_Lisboa_01,2025-09-13 14:30:00,1228,220,212,569684986,179605058,532552337
PGW_Lisboa_01,2025-09-13 14:45:00,1166,267,259,312906976,173623721,221532095
PGW_Lisboa_01,2025-09-13 15:00:00,1093,213,208,303897270,149066156,808588135
PGW_Lisboa_01,2025-09-13 15:15:00,1089,247,240,388491093,116119827,557086897
PGW_Lisboa_01,2025-09-13 15:30:00,1250,283,269,400161287,222794861,711800224
PGW_Lisboa_01,2025-09-13 15:45:00,954,183,175,474557738,100730850,82725159
PGW_Lisboa_01,2025-09-13 16:00:00,1529,289,271,342154961,185132849,516789160
PGW_Lisboa_01,2025-09-13 16:15:00,934,204,195,371567604,153935589,914014047
PGW_Lisboa_01,2025-09-13 16:30:00,891,170,165,496060972,140713455,476361126
PGW_Lisboa_01,2025-09-13 16:45:00,1361,252,243,723615114,214801219,711545473
PGW_Lisboa_01,2025-09-13 17:00:00,1188,241,233,537702094,257026471,440028120
PGW_Lisboa_01,2025-09-13 17:15:00,1418,285,274,629763435,190205988,706859370
PGW_Lisboa_01,2025-09-13 17:30:00,1438,321,312,531797910,266240170,737338653
PGW_Lisboa_01,2025-09-13 17:45:00,1422,293,290,445612011,230287932,944045709
PGW_Lisboa_01,2025-09-13 18:00:00,1446,256,248,593513178,87864345,672293605
PGW_Lisboa_01,2025-09-13 18:15:00,1752,335,324,575909898,324755629,632506484
PGW_Lisboa_01,2025-09-13 18:30:00,1802,297,282,623545583,347417305,1037880217
PGW_Lisboa_01,2025-09-13 18:45:00,1690,364,347,646234949,227453377,874663706
PGW_Lisboa_01,2025-09-13 19:00:00,1716,328,319,498681870,274896768,822001812
PGW_Lisboa_01,2025-09-13 19:15:00,1324,258,244,511718042,182872060,732820520
PGW_Lisboa_01,2025-09-13 19:30:00,1572,324,319,449717857,157498512,587296678
PGW_Lisboa_01,2025-09-13 19:45:00,1703,398,385,611778049,364100354,850416085
PGW_Lisboa_01,2025-09-13 20:00:00,1952,363,360,646264184,398338274,928644808
PGW_Lisboa_01,2025-09-13 20:15:00,1780,306,292,572143230,312118360,882905056
PGW_Lisboa_01,2025-09-13 20:30:00,1876,352,335,690668214,307139471,1139866531
PGW_Lisboa_01,2025-09-13 20:45:00,1932,360,347,652135374,277418450,766548989
PGW_Lisboa_01,2025-09-13 21:00:00,1463,303,294,250540871,194478036,566718887
PGW_Lisboa_01,2025-09-13 21:15:00,1436,288,284,426909515,372061178,887878007
PGW_Lisboa_01,2025-09-13 21:30:00,1395,279,271,555068803,300184422,712817750
PGW_Lisboa_01,2025-09-13 21:45:00,1455,243,235,565708057,286698122,713039377
PGW_Lisboa_01,2025-09-13 22:00:00,658,80,78,387960960,104889652,322296165
PGW_Lisboa_01,2025-09-13 22:15:00,871,215,204,300960448,17047820,289470278
PGW_Lisboa_01,2025-09-13 22:30:00,900,145,140,124741678,137132292,319979290
PGW_Lisboa_01,2025-09-13 22:45:00,924,169,166,89833296,34113685,348266535
PGW_Lisboa_01,2025-09-13 23:00:00,1030,210,204,293495502,78064021,384462093
PGW_Lisboa_01,2025-09-13 23:15:00,671,184,176,212710940,157618402,521980047
PGW_Lisboa_01,2025-09-13 23:30:00,471,48,45,243635019,119480555,155217631
PGW_Lisboa_01,2025-09-13 23:45:00,1175,218,216,288993275,116045190,218577082
PGW_Lisboa_01,2025-09-14 00:00:00,591,91,88,197061018,99737914,82809526
PGW_Lisboa_01,2025-09-14 00:15:00,742,135,131,228734946,168232013,160981557
PGW_Lisboa_01,2025-09-14 00:30:00,767,160,153,330886915,176782291,87289419
PGW_Lisboa_01,2025-09-14 00:45:00,957,169,166,174301536,50181493,24590994
PGW_Lisboa_01,2025-09-14 01:00:00,936,200,202,67805246,57392416,308128093
PGW_Lisboa_01,2025-09-14 01:15:00,893,159,154,328013071,150001561,188492998
PGW_Lisboa_01,2025-09-14 01:30:00,914,192,184,27415885,-60041828,270670178
PGW_Lisboa_01,2025-09-14 01:45:00,869,146,140,278052267,131352143,455978784
PGW_Lisboa_01,2025-09-14 02:00:00,917,171,166,324980463,71332692,344924088
PGW_Lisboa_01,2025-09-14 02:15:00,646,85,81,-94512981,90956046,220434022
PGW_Lisboa_01,2025-09-14 02:30:00,741,177,174,156737515,26289436,310005323
PGW_Lisboa_01,2025-09-14 02:45:00,766,175,166,121800787,-20791781,198588831
PGW_Lisboa_01,2025-09-14 03:00:00,740,136,132,76711228,64998926,123779110
PGW_Lisboa_01,2025-09-14 03:15:00,855,148,144,296149439,208179150,148244079
PGW_Lisboa_01,2025-09-14 03:30:00,756,132,130,22488261,38042674,233480025
PGW_Lisboa_01,2025-09-14 03:45:00,986,222,212,205579299,82347250,166780677
PGW_Lisboa_01,2025-09-14 04:00:00,935,164,162,161682831,1160695,655499702
PGW_Lisboa_01,2025-09-14 04:15:00,675,147,139,-17044495,21705404,309662753
PGW_Lisboa_01,2025-09-14 04:30:00,754,161,153,298662928,-100470748,117878211
PGW_Lisboa_01,2025-09-14 04:45:00,717,73,70,347540622,108787339,545580746
PGW_Lisboa_01,2025-09-14 05:00:00,919,211,197,456520300,148375850,728605879
PGW_Lisboa_01,2025-09-14 05:15:00,804,125,123,345827660,121318585,216046260
PGW_Lisboa_01,2025-09-14 05:30:00,595,147,141,195837713,32805902,28722459
PGW_Lisboa_01,2025-09-14 05:45:00,1102,263,251,380939145,127865609,552088396
PGW_Lisboa_01,2025-09-14 06:00:00,1130,258,255,579039369,130276308,566304339
PGW_Lisboa_01,2025-09-14 06:15:00,1179,258,246,438332608,204712670,495439066
PGW_Lisboa_01,2025-09-14 06:30:00,1147,261,249,600466871,248128702,919959463
PGW_Lisboa_01,2025-09-14 06:45:00,1549,346,325,566425909,304740026,455924675
PGW_Lisboa_01,2025-09-14 07:00:00,1380,275,275,456068598,332803438,935120918
PGW_Lisboa_01,2025-09-14 07:15:00,1239,259,251,209545147,197815290,628475829
PGW_Lisboa_01,2025-09-14 07:30:00,996,193,184,196320724,233611795,673291450
PGW_Lisboa_01,2025-09-14 07:45:00,1278,250,241,348908391,132238176,376347053
PGW_Lisboa_01,2025-09-14 08:00:00,1600,288,282,753786051,245132350,948884077
PGW_Lisboa_01,2025-09-14 08:15:00,1587,316,311,696495361,369098046,767136563
PGW_Lisboa_01,2025-09-14 08:30:00,1527,270,265,424409712,245283838,808796840
PGW_Lisboa_01,2025-09-14 08:45:00,1651,288,279,837576651,274898511,1310864857
PGW_Lisboa_01,2025-09-14 09:00:00,1661,309,297,913683056,292327765,1059270786
PGW_Lisboa_01,2025-09-14 09:15:00,1884,441,425,996215765,398585599,834916969
PGW_Lisboa_01,2025-09-14 09:30:00,1539,324,317,654998560,319889315,874887852
PGW_Lisboa_01,2025-09-14 09:45:00,1515,309,305,774723220,381104195,1241197889
PGW_Lisboa_01,2025-09-14 10:00:00,1298,286,277,503312701,240533727,684661576
PGW_Lisboa_01,2025-09-14 10:15:00,1036,236,230,535912061,207518720,637184153
PGW_Lisboa_01,2025-09-14 10:30:00,1262,225,219,583788829,161393301,711079282
PGW_Lisboa_01,2025-09-14 10:45:00,1060,222,210,186256900,66181468,570036324
PGW_Lisboa_01,2025-09-14 11:00:00,1333,281,277,366485172,359501834,533492332
PGW_Lisboa_01,2025-09-14 11:15:00,1226,217,209,270341994,217369925,474957904
PGW_Lisboa_01,2025-09-14 11:30:00,818,112,109,176024171,265385350,140673342
PGW_Lisboa_01,2025-09-14 11:45:00,1103,189,181,250946665,272510033,391429606
PGW_Lisboa_01,2025-09-14 12:00:00,1816,298,293,757395210,343858475,1098930183
PGW_Lisboa_01,2025-09-14 12:15:00,1096,168,160,390363358,104573047,556675567
PGW_Lisboa_01,2025-09-14 12:30:00,1505,297,292,509731496,212846770,722001482
PGW_Lisboa_01,2025-09-14 12:45:00,1418,280,272,633269067,145014327,742879644
PGW_Lisboa_01,2025-09-14 13:00:00,1132,243,234,504178334,313632744,734565171
PGW_Lisboa_01,2025-09-14 13:15:00,1541,294,280,554192283,382663372,782725076
PGW_Lisboa_01,2025-09-14 13:30:00,1902,369,351,784455786,260362701,1262819796
PGW_Lisboa_01,2025-09-14 13:45:00,1711,291,285,442823879,236367824,893099282
PGW_Lisboa_01,2025-09-14 14:00:00,1471,288,285,610076438,296637692,1108374500
PGW_Lisboa_01,2025-09-14 14:15:00,1128,216,213,298572621,241993723,529103682
PGW_Lisboa_01,2025-09-14 14:30:00,1174,211,203,203006993,94049984,397303061
PGW_Lisboa_01,2025-09-14 14:45:00,1063,193,188,438100803,235626291,330930927
PGW_Lisboa_01,2025-09-14 15:00:00,1010,207,199,677949572,179659537,998232977
PGW_Lisboa_01,2025-09-14 15:15:00,1069,207,195,127827832,153111267,580523396
PGW_Lisboa_01,2025-09-14 15:30:00,1216,244,225,561195774,138956328,757446521
PGW_Lisboa_01,2025-09-14 15:45:00,1248,295,279,244210288,81095589,682181270
PGW_Lisboa_01,2025-09-14 16:00:00,1491,283,266,209408805,222694531,749867352
PGW_Lisboa_01,2025-09-14 16:15:00,1325,239,235,425978424,186556537,771812299
PGW_Lisboa_01,2025-09-14 16:30:00,1357,262,251,534682948,232154142,610813581
PGW_Lisboa_01,2025-09-14 16:45:00,1392,314,303,538016848,163580278,797351998
PGW_Lisboa_01,2025-09-14 17:00:00,1232,225,217,367188695,195441896,690297702
PGW_Lisboa_01,2025-09-14 17:15:00,1425,322,306,591124987,201599083,728657381
PGW_Lisboa_01,2025-09-14 17:30:00,1387,279,268,311566679,230979689,623589135
PGW_Lisboa_01,2025-09-14 17:45:00,982,229,214,414825008,131378492,706430611
PGW_Lisboa_01,2025-09-14 18:00:00,1179,264,254,493502612,231854383,870402000
PGW_Lisboa_01,2025-09-14 18:15:00,1736,342,339,515683927,230872919,1000822764
PGW_Lisboa_01,2025-09-14 18:30:00,1306,237,229,200995294,151495854,332499293
PGW_Lisboa_01,2025-09-14 18:45:00,2096,435,420,865022415,342876331,1200506608
PGW_Lisboa_01,2025-09-14 19:00:00,1938,377,370,346510985,328946099,948467746
PGW_Lisboa_01,2025-09-14 19:15:00,1381,302,294,549633090,224729352,536670296
PGW_Lisboa_01,2025-09-14 19:30:00,1614,295,293,657445523,285698657,793833178
PGW_Lisboa_01,2025-09-14 19:45:00,1471,280,280,582656352,179234813,727598674
PGW_Lisboa_01,2025-09-14 20:00:00,1059,221,211,399307306,226259202,694162555
PGW_Lisboa_01,2025-09-14 20:15:00,1207,240,234,453175300,274597095,746732799
PGW_Lisboa_01,2025-09-14 20:30:00,1566,305,299,520869428,291702084,947854837
PGW_Lisboa_01,2025-09-14 20:45:00,1784,397,376,660237766,412223004,887436617
PGW_Lisboa_01,2025-09-14 21:00:00,1901,378,372,739258886,295034519,1042372393
PGW_Lisboa_01,2025-09-14 21:15:00,1211,303,301,372553428,336330226,379342380
PGW_Lisboa_01,2025-09-14 21:30:00,1526,302,297,624832720,377547316,862694734
PGW_Lisboa_01,2025-09-14 21:45:00,1378,282,270,576687093,256806078,899672103
PGW_Lisboa_01,2025-09-14 22:00:00,1129,189,186,348345854,104102835,171484353
PGW_Lisboa_01,2025-09-14 22:15:00,724,105,101,138767452,71397997,426672381
PGW_Lisboa_01,2025-09-14 22:30:00,852,169,163,222079009,142406845,411262480
PGW_Lisboa_01,2025-09-14 22:45:00,919,181,175,289135896,87037966,287354382
PGW_Lisboa_01,2025-09-14 23:00:00,855,160,152,133382129,121633999,18205143
PGW_Lisboa_01,2025-09-14 23:15:00,804,160,154,225255272,122181378,63225298
PGW_Lisboa_01,2025-09-14 23:30:00,648,137,131,212091128,-118014126,290489401
PGW_Lisboa_01,2025-09-14 23:45:00,949,161,154,204264503,-508645,141130285
PGW_Lisboa_01,2025-09-15 00:00:00,1048,177,170,234511129,83738330,245096166
PGW_Lisboa_01,2025-09-15 00:15:00,1003,225,214,227414083,230021242,132950315
PGW_Lisboa_01,2025-09-15 00:30:00,971,194,185,114537995,93922797,270401769
PGW_Lisboa_01,2025-09-15 00:45:00,976,205,195,442642358,253629732,619001067
PGW_Lisboa_01,2025-09-15 01:00:00,552,71,68,195396690,164364928,243293947
PGW_Lisboa_01,2025-09-15 01:15:00,913,191,186,209885646,47486884,546766123
PGW_Lisboa_01,2025-09-15 01:30:00,1156,265,258,468680816,120497168,378649706
PGW_Lisboa_01,2025-09-15 01:45:00,927,218,212,382382571,110798472,614896907
PGW_Lisboa_01,2025-09-15 02:00:00,991,185,181,309396460,65128565,348693653
PGW_Lisboa_01,2025-09-15 02:15:00,973,174,167,209817636,123239330,81676771
PGW_Lisboa_01,2025-09-15 02:30:00,885,192,186,324177363,140473856,614346447
PGW_Lisboa_01,2025-09-15 02:45:00,1245,186,180,328702757,257302256,613338808
PGW_Lisboa_01,2025-09-15 03:00:00,956,158,152,394646201,219760200,534263020
PGW_Lisboa_01,2025-09-15 03:15:00,813,138,135,281527748,147151839,753943769
PGW_Lisboa_01,2025-09-15 03:30:00,776,190,185,365238709,244031754,251031783
PGW_Lisboa_01,2025-09-15 03:45:00,1138,199,195,358899647,149925679,400184781
PGW_Lisboa_01,2025-09-15 04:00:00,1112,283,268,75349223,148948811,664001010
PGW_Lisboa_01,2025-09-15 04:15:00,1233,261,257,444066514,233051186,423275964
PGW_Lisboa_01,2025-09-15 04:30:00,934,191,186,-65040229,104410061,272414002
PGW_Lisboa_01,2025-09-15 04:45:00,941,157,150,116192260,100951056,66189086
PGW_Lisboa_01,2025-09-15 05:00:00,1049,162,158,249884469,182779620,553981053
PGW_Lisboa_01,2025-09-15 05:15:00,686,142,141,259402316,137321808,616247510
PGW_Lisboa_01,2025-09-15 05:30:00,945,214,207,251577328,157856079,253754776
PGW_Lisboa_01,2025-09-15 05:45:00,1020,236,230,368441082,122786567,497793559
PGW_Lisboa_01,2025-09-15 06:00:00,1065,229,214,592990226,118079902,672446563
PGW_Lisboa_01,2025-09-15 06:15:00,1878,392,374,808821506,509665590,1223393821
PGW_Lisboa_01,2025-09-15 06:30:00,1591,340,332,558712572,342558870,858532845
PGW_Lisboa_01,2025-09-15 06:45:00,1212,224,213,424792924,372576067,948830364
PGW_Lisboa_01,2025-09-15 07:00:00,1457,332,334,463370386,158236941,628579429
PGW_Lisboa_01,2025-09-15 07:15:00,1383,289,277,340890960,266445800,359014544
PGW_Lisboa_01,2025-09-15 07:30:00,1282,251,243,632671264,281997807,810707563
PGW_Lisboa_01,2025-09-15 07:45:00,1399,318,310,454476181,202840587,671619913
PGW_Lisboa_01,2025-09-15 08:00:00,1162,242,235,505778937,145878597,1021321911
PGW_Lisboa_01,2025-09-15 08:15:00,1962,432,419,776288777,479312124,982846679
PGW_Lisboa_01,2025-09-15 08:30:00,1950,373,368,725265361,390622124,1301897945
PGW_Lisboa_01,2025-09-15 08:45:00,1357,257,249,630370113,343050785,924173424
PGW_Lisboa_01,2025-09-15 09:00:00,1832,369,355,900673305,340671134,1267030188
PGW_Lisboa_01,2025-09-15 09:15:00,1913,358,342,536812259,349738592,1060932537
PGW_Lisboa_01,2025-09-15 09:30:00,1921,420,395,645474000,368885359,697259966
PGW_Lisboa_01,2025-09-15 09:45:00,1566,315,306,602346450,240163202,883576458
PGW_Lisboa_01,2025-09-15 10:00:00,1160,210,202,91352145,214269048,55713145
PGW_Lisboa_01,2025-09-15 10:15:00,1422,284,277,636111695,244429251,866896497
PGW_Lisboa_01,2025-09-15 10:30:00,1548,266,257,514418040,287170427,1012045080
PGW_Lisboa_01,2025-09-15 10:45:00,1210,213,210,233788133,173748376,832945704
PGW_Lisboa_01,2025-09-15 11:00:00,1282,287,276,338023089,186168145,373940028
PGW_Lisboa_01,2025-09-15 11:15:00,1547,312,300,536159160,285314416,980273934
PGW_Lisboa_01,2025-09-15 11:30:00,1372,283,273,265629729,308530564,194845233
PGW_Lisboa_01,2025-09-15 11:45:00,1522,290,289,623549740,306281587,683450008
PGW_Lisboa_01,2025-09-15 12:00:00,2151,396,378,831392841,430498056,1140273906
PGW_Lisboa_01,2025-09-15 12:15:00,1910,357,356,739115094,428815976,826016963
PGW_Lisboa_01,2025-09-15 12:30:00,1765,324,322,547628635,292671919,1006354523
PGW_Lisboa_01,2025-09-15 12:45:00,1940,347,335,832317842,395954791,1213783407
PGW_Lisboa_01,2025-09-15 13:00:00,2064,412,385,867849812,400861933,933455641
PGW_Lisboa_01,2025-09-15 13:15:00,2290,421,398,1088347892,528909423,1549155593
PGW_Lisboa_01,2025-09-15 13:30:00,1303,272,264,511428188,248830167,1029365897
PGW_Lisboa_01,2025-09-15 13:45:00,2052,438,422,767155658,372396578,1100136087
PGW_Lisboa_01,2025-09-15 14:00:00,739,173,168,220613906,103717156,392869139
PGW_Lisboa_01,2025-09-15 14:15:00,1928,347,341,822526046,320441510,1245324989
PGW_Lisboa_01,2025-09-15 14:30:00,1766,292,288,588673018,292122630,952446914
PGW_Lisboa_01,2025-09-15 14:45:00,1619,334,320,449686292,377520407,955766595
PGW_Lisboa_01,2025-09-15 15:00:00,1356,299,289,421402050,247487667,911654169
PGW_Lisboa_01,2025-09-15 15:15:00,1110,180,172,-21684913,305377931,505609415
PGW_Lisboa_01,2025-09-15 15:30:00,1300,223,214,580592933,324931809,130196608
PGW_Lisboa_01,2025-09-15 15:45:00,1398,287,278,539629068,300572286,745994473
PGW_Lisboa_01,2025-09-15 16:00:00,1028,201,197,305590722,46226978,479347633
PGW_Lisboa_01,2025-09-15 16:15:00,1600,308,305,677040021,265702910,697366230
PGW_Lisboa_01,2025-09-15 16:30:00,1929,348,334,317039158,329842599,693529640
PGW_Lisboa_01,2025-09-15 16:45:00,1267,275,271,494536862,249083993,669763817
PGW_Lisboa_01,2025-09-15 17:00:00,1372,253,247,537369071,338668981,1028088506
PGW_Lisboa_01,2025-09-15 17:15:00,1053,250,241,314609792,168188751,467330124
PGW_Lisboa_01,2025-09-15 17:30:00,1662,376,356,700006499,206478948,930241088
PGW_Lisboa_01,2025-09-15 17:45:00,1479,258,251,508942484,274253580,550810456
PGW_Lisboa_01,2025-09-15 18:00:00,1520,331,319,506713227,396881733,957126340
PGW_Lisboa_01,2025-09-15 18:15:00,1753,350,345,726069111,414860368,915063761
PGW_Lisboa_01,2025-09-15 18:30:00,1388,275,268,633341963,309548422,588930273
PGW_Lisboa_01,2025-09-15 18:45:00,1436,282,268,667583295,260699199,893174272
PGW_Lisboa_01,2025-09-15 19:00:00,1201,302,290,458793865,203289791,727975826
PGW_Lisboa_01,2025-09-15 19:15:00,1722,347,327,612180601,386983527,1310205889
PGW_Lisboa_01,2025-09-15 19:30:00,1660,353,345,674914435,368365289,1212842380
PGW_Lisboa_01,2025-09-15 19:45:00,1270,269,257,497403071,203397513,529982764
PGW_Lisboa_01,2025-09-15 20:00:00,1874,372,367,942762813,394872169,1252755860
PGW_Lisboa_01,2025-09-15 20:15:00,1882,366,356,728383851,419957804,1302875792
PGW_Lisboa_01,2025-09-15 20:30:00,2225,443,423,836157110,433472270,1142584116
PGW_Lisboa_01,2025-09-15 20:45:00,1950,396,384,725459808,393981736,1345802274
PGW_Lisboa_01,2025-09-15 21:00:00,1523,337,326,552077458,322950660,782130374
PGW_Lisboa_01,2025-09-15 21:15:00,1469,182,182,641535635,247565722,1198609826
PGW_Lisboa_01,2025-09-15 21:30:00,2074,374,358,626535827,317021199,1403115196
PGW_Lisboa_01,2025-09-15 21:45:00,1889,354,338,589458306,336951434,1059196978
PGW_Lisboa_01,2025-09-15 22:00:00,945,199,192,458668592,237601510,199972146
PGW_Lisboa_01,2025-09-15 22:15:00,568,94,91,261820118,122652246,172264441
PGW_Lisboa_01,2025-09-15 22:30:00,778,125,118,-18970364,36866949,530799009
PGW_Lisboa_01,2025-09-15 22:45:00,676,86,85,238278035,201362006,603746035
PGW_Lisboa_01,2025-09-15 23:00:00,1159,226,216,272115141,163356426,596121084
PGW_Lisboa_01,2025-09-15 23:15:00,780,156,152,241351978,10475174,447792420
PGW_Lisboa_01,2025-09-15 23:30:00,884,171,165,197855394,61084849,283370469
PGW_Lisboa_01,2025-09-15 23:45:00,965,233,226,324479255,163388055,473638251
PGW_Lisboa_01,2025-09-16 00:00:00,1124,233,226,414115701,241060211,1062740857
PGW_Lisboa_01,2025-09-16 00:15:00,847,145,141,47510230,91691927,275435959
PGW_Lisboa_01,2025-09-16 00:30:00,1029,197,190,455624536,312565586,354422114
PGW_Lisboa_01,2025-09-16 00:45:00,946,141,139,348773162,151368939,469296746
PGW_Lisboa_01,2025-09-16 01:00:00,887,163,154,362949791,215370392,315878444
PGW_Lisboa_01,2025-09-16 01:15:00,753,132,125,184143075,96810750,248164706
PGW_Lisboa_01,2025-09-16 01:30:00,832,203,194,-34043634,37584977,432812378
PGW_Lisboa_01,2025-09-16 01:45:00,539,87,84,330824051,120282887,104770233
PGW_Lisboa_01,2025-09-16 02:00:00,786,199,192,166475717,235325278,696013075
PGW_Lisboa_01,2025-09-16 02:15:00,1099,239,226,204851119,218960574,841551179
PGW_Lisboa_01,2025-09-16 02:30:00,909,142,136,284166737,247639335,397213209
